"","V","rpm","thrust","Q","Volts","Amps","effmot","effprop","adv","CT","CP","prop","motor","capacity","Volts100","vmass","throttle","Prop_diam","struct_mass","payload","motor_Kv","motor_IR","motor_I0","motor_mass","batt_ser","batt_par","total_batt","effesc","I_batt","thrust0","C_d","hover_throttle","t2wr","endur","range"
"18",5,6997,9.689,0.1631,15.498,8.6416,0.8923,0.4054,0.129842024372866,0.01262,0.001287,"tm13","m10",18,21.6,7.8016,71.75,13,2,2,465,0.052,0.7,0.195,6,6,36,0.962436533092217,6.44234480592593,24.7,1,65,2.58186929845907,17.8118376859383,5.34355130578148
"19",6,7231,9.743,0.1695,16.016,8.9529,0.895,0.4555,0.150765031445774,0.01189,0.001252,"tm13","m10",18,21.6,7.8016,74.1481481481481,13,2,2,465,0.052,0.7,0.195,6,6,36,0.962705674199025,6.89557539076389,24.7,1,65,2.58186929845907,16.6411058537188,5.99079810733876
"20",7,7478,9.807,0.1761,16.565,9.2755,0.8976,0.4977,0.170085826265351,0.01118,0.001216,"tm13","m10",18,21.6,7.8016,76.6898148148148,13,2,2,465,0.052,0.7,0.195,6,6,36,0.962993214284157,7.38672263483796,24.7,1,65,2.58186929845907,15.5346295877965,6.52454442687454
"21",8,7740,9.88,0.183,17.144,9.6087,0.9001,0.5331,0.187835824758134,0.01052,0.00118,"tm13","m10",18,21.6,7.8016,79.3703703703704,13,2,2,465,0.052,0.7,0.195,6,6,36,0.963295702956105,7.91705055298611,24.7,1,65,2.58186929845907,14.4940340133005,6.95713632638423
"22",9,8013,9.964,0.19,17.751,9.9523,0.9026,0.5624,0.204077858777193,0.009897,0.001143,"tm13","m10",18,21.6,7.8016,82.1805555555556,13,2,2,465,0.052,0.7,0.195,6,6,36,0.963606758764188,8.4877522455787,24.7,1,65,2.58186929845907,13.5194803853722,7.30051940810098
"23",10,8299,10.06,0.1973,18.384,10.3059,0.9049,0.5866,0.218937592028673,0.009313,0.001106,"tm13","m10",18,21.6,7.8016,85.1111111111111,13,2,2,465,0.052,0.7,0.195,6,6,36,0.963921373084603,9.099773326875,24.7,1,65,2.58186929845907,12.6102042191645,7.56612253149872
"24",11,8596,10.16,0.2047,19.042,10.6696,0.9072,0.6064,0.232509272292181,0.008769,0.00107,"tm13","m10",18,21.6,7.8016,88.1574074074074,13,2,2,465,0.052,0.7,0.195,6,6,36,0.964235872693723,9.75491890222222,24.7,1,65,2.58186929845907,11.7632961534779,7.76377546129544
"25",12,8904,10.27,0.2124,19.723,11.0436,0.9093,0.6224,0.244887147347324,0.008264,0.001035,"tm13","m10",18,21.6,7.8016,91.3101851851852,13,2,2,465,0.052,0.7,0.195,6,6,36,0.964545153115369,10.4545977744444,24.7,1,65,2.58186929845907,10.9760320268369,7.90274305932257
"26",0,6166,9.9125145,0.1402,13.652,7.5269,0.881,0,0,0.01663,0.001424,"tm13","m10",21,21.6,8.0836,63.2037037037037,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961330934935176,4.94863881020833,24.7,1,65,2.49179963368528,27.0528937621867,0
"27",1,6321,9.917,0.1451,13.998,7.7661,0.8836,0.1032,0.0287455727803466,0.01583,0.001403,"tm13","m10",21,21.6,8.0836,64.8055555555555,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961460199648261,5.234604876875,24.7,1,65,2.49179963368528,25.5749962316013,1.53449977389608
"28",2,6493,9.932,0.1505,14.381,8.0261,0.8863,0.1942,0.0559831810869701,0.01503,0.001379,"tm13","m10",21,21.6,8.0836,66.5787037037037,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961611436362366,5.55699852965278,24.7,1,65,2.49179963368528,24.0912426529587,2.89094911835505
"29",3,6681,9.957,0.1561,14.798,8.3012,0.889,0.2735,0.0815871612137269,0.01423,0.001351,"tm13","m10",21,21.6,8.0836,68.5092592592593,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961792191011747,5.91301393666667,24.7,1,65,2.49179963368528,22.6407381132386,4.07533286038295
"30",4,6883,9.991,0.162,15.249,8.5906,0.8916,0.3422,0.105588929087153,0.01345,0.001321,"tm13","m10",21,21.6,8.0836,70.5972222222222,13,2,2,465,0.052,0.7,0.195,6,7,42,0.962001295790322,6.3042794212037,24.7,1,65,2.49179963368528,21.2355752427037,5.0965380582489
"31",5,7100,10.04,0.1683,15.732,8.8935,0.8942,0.401,0.127957068780712,0.0127,0.001289,"tm13","m10",21,21.6,8.0836,72.8333333333333,13,2,2,465,0.052,0.7,0.195,6,7,42,0.962232732243696,6.73166925520833,24.7,1,65,2.49179963368528,19.8873407062327,5.96620221186982
"32",6,7332,10.09,0.1747,16.247,9.2089,0.8968,0.4512,0.148691580294405,0.01197,0.001256,"tm13","m10",21,21.6,8.0836,75.2175925925926,13,2,2,465,0.052,0.7,0.195,6,7,42,0.962486030267926,7.19668926761574,24.7,1,65,2.49179963368528,18.6023037846613,6.69682936247809
"33",7,7578,10.15,0.1814,16.793,9.5355,0.8992,0.4936,0.167855295481303,0.01128,0.001221,"tm13","m10",21,21.6,8.0836,77.7453703703704,13,2,2,465,0.052,0.7,0.195,6,7,42,0.96275922563039,7.70017008854167,24.7,1,65,2.49179963368528,17.385979590141,7.30211142785924
"34",8,7837,10.23,0.1884,17.368,9.8727,0.9016,0.5292,0.185479630267941,0.01062,0.001185,"tm13","m10",21,21.6,8.0836,80.4074074074074,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963046527379427,8.24298918631944,24.7,1,65,2.49179963368528,16.2410743207315,7.79571567395111
"35",9,8109,10.31,0.1955,17.97,10.2202,0.904,0.5589,0.201658832433929,0.01,0.001149,"tm13","m10",21,21.6,8.0836,83.1944444444444,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963342073281544,8.82618837787037,24.7,1,65,2.49179963368528,15.1679291522557,8.19068174221805
"36",10,8393,10.4,0.2028,18.599,10.5777,0.9062,0.5835,0.216518565685409,0.009419,0.001113,"tm13","m10",21,21.6,8.0836,86.1064814814815,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963644554584462,9.45170628354167,24.7,1,65,2.49179963368528,14.1641092077859,8.49846552467152
"37",11,8688,10.51,0.2104,19.252,10.9452,0.9084,0.6037,0.230058830022381,0.008878,0.001077,"tm13","m10",21,21.6,8.0836,89.1296296296296,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963946633446925,10.1202866255556,24.7,1,65,2.49179963368528,13.2283802774856,8.73073098314047
"38",12,8993,10.62,0.2182,19.929,11.3228,0.9105,0.6202,0.24246812100406,0.008374,0.001042,"tm13","m10",21,21.6,8.0836,92.2638888888889,13,2,2,465,0.052,0.7,0.195,6,7,42,0.964247041553246,10.8342106959259,24.7,1,65,2.49179963368528,12.3566915724043,8.89681793213107
"39",13,9308,10.74,0.2261,20.626,11.7107,0.9125,0.6335,0.253777854556983,0.007907,0.001008,"tm13","m10",21,21.6,8.0836,95.4907407407407,13,2,2,465,0.052,0.7,0.195,6,7,42,0.964537826404235,11.5937746242824,24.7,1,65,2.49179963368528,11.5471452860234,9.00677332309823
"40",14,9632,10.87,0.2343,21.344,12.1091,0.9144,0.6441,0.264113694387294,0.007475,0.0009756,"tm13","m10",21,21.6,8.0836,98.8148148148148,13,2,2,465,0.052,0.7,0.195,6,7,42,0.964820268096539,12.4018795379861,24.7,1,65,2.49179963368528,10.7947347488701,9.0675771890509
"41",0,6271,10.258317,0.145,13.89,7.7585,0.8834,0,0,0.01664,0.001424,"tm13","m10",24,21.6,8.3656,64.3055555555556,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961197448570919,5.19055323668981,24.7,1,65,2.40780237148062,29.4766266760368,0
"42",1,6426,10.26,0.1499,14.235,8.0016,0.8858,0.1017,0.0282743338823081,0.01585,0.001403,"tm13","m10",24,21.6,8.3656,65.9027777777778,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961312490376745,5.48549688,24.7,1,65,2.40780237148062,27.8917303841398,1.67350382304839
"43",2,6597,10.28,0.1554,14.618,8.2658,0.8884,0.1915,0.0550721192174291,0.01506,0.001379,"tm13","m10",24,21.6,8.3656,67.6759259259259,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961451819872153,5.81823921861111,24.7,1,65,2.40780237148062,26.2966155655118,3.15559386786141
"44",3,6784,10.3,0.1611,15.034,8.5449,0.8909,0.27,0.0803619400788269,0.01428,0.001352,"tm13","m10",24,21.6,8.3656,69.6018518518518,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961619337797735,6.18478477409722,24.7,1,65,2.40780237148062,24.7381284213456,4.45286311584221
"45",4,6986,10.34,0.1671,15.482,8.8382,0.8935,0.3382,0.104049548686894,0.01351,0.001323,"tm13","m10",24,21.6,8.3656,71.6759259259259,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961811450911398,6.58638621861111,24.7,1,65,2.40780237148062,23.2297340182798,5.57513616438716
"46",5,7202,10.38,0.1734,15.963,9.1451,0.8959,0.3968,0.126166360968166,0.01277,0.001292,"tm13","m10",24,21.6,8.3656,73.9027777777778,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962028993455394,7.02523830002315,24.7,1,65,2.40780237148062,21.7786206625184,6.53358619875553
"47",6,7432,10.43,0.18,16.475,9.4644,0.8984,0.4469,0.146680960996107,0.01205,0.001259,"tm13","m10",24,21.6,8.3656,76.2731481481482,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962267435000952,7.50186026333333,24.7,1,65,2.40780237148062,20.394941338459,7.34217888184524
"48",7,7676,10.5,0.1868,17.017,9.795,0.9007,0.4895,0.165687596550326,0.01136,0.001225,"tm13","m10",24,21.6,8.3656,78.7824074074074,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962524498643913,8.01718482638889,24.7,1,65,2.40780237148062,19.0840055846529,8.01528234555422
"49",8,7934,10.57,0.1938,17.588,10.1361,0.903,0.5253,0.183217683557357,0.01071,0.001189,"tm13","m10",24,21.6,8.3656,81.4259259259259,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962797257768602,8.57232736298611,24.7,1,65,2.40780237148062,17.848128462829,8.5671016621579
"50",9,8203,10.66,0.201,18.187,10.4875,0.9053,0.5554,0.199365469796808,0.0101,0.001154,"tm13","m10",24,21.6,8.3656,84.1990740740741,13,2,2,465,0.052,0.7,0.195,6,8,48,0.963081521962172,9.16887894965278,24.7,1,65,2.40780237148062,16.6868818794684,9.01091621491292
"51",10,8485,10.75,0.2084,18.811,10.8488,0.9074,0.5804,0.214162371195216,0.009522,0.001118,"tm13","m10",24,21.6,8.3656,87.0879629629629,13,2,2,465,0.052,0.7,0.195,6,8,48,0.96337031604651,9.80723483851852,24.7,1,65,2.40780237148062,15.6007276790276,9.36043660741658
"52",11,8778,10.85,0.216,19.46,11.2201,0.9095,0.6011,0.227702635532188,0.008983,0.001083,"tm13","m10",24,21.6,8.3656,90.0925925925926,13,2,2,465,0.052,0.7,0.195,6,8,48,0.963661875510831,10.4896533092824,24.7,1,65,2.40780237148062,14.5858014072409,9.62662892877896
"53",12,9081,10.96,0.2239,20.132,11.6014,0.9115,0.618,0.240111926513868,0.00848,0.001049,"tm13","m10",24,21.6,8.3656,93.2037037037037,13,2,2,465,0.052,0.7,0.195,6,8,48,0.963951415546278,11.2173023526852,24.7,1,65,2.40780237148062,13.6396430433539,9.82054299121482
"54",13,9394,11.09,0.2319,20.825,11.9928,0.9134,0.6318,0.251453075993327,0.008013,0.001015,"tm13","m10",24,21.6,8.3656,96.412037037037,13,2,2,465,0.052,0.7,0.195,6,8,48,0.964234650032596,11.9913786311111,24.7,1,65,2.40780237148062,12.7591667903012,9.95215009643491
"55",14,9715,11.22,0.2402,21.538,12.3947,0.9153,0.6428,0.261851747676709,0.007581,0.000983,"tm13","m10",24,21.6,8.3656,99.712962962963,13,2,2,465,0.052,0.7,0.195,6,8,48,0.964508911228504,12.8139019520602,24.7,1,65,2.40780237148062,11.9401569149201,10.0297318085329
"56",0,5914,9.105642,0.1291,13.081,6.9862,0.8748,0,0,0.01661,0.001426,"tm13","m10",12,25.2,7.4256,51.9087301587302,13,2,2,465,0.052,0.7,0.195,7,4,28,0.959586734360775,3.77917657309524,33.65,1,65,3.69551098099398,20.2425048209231,0
"57",1,6069,9.111,0.1338,13.427,7.2158,0.8778,0.1071,0.0299393779887107,0.01578,0.001403,"tm13","m10",12,25.2,7.4256,53.281746031746,13,2,2,465,0.052,0.7,0.195,7,4,28,0.959798818962085,4.00573969690476,33.65,1,65,3.69551098099398,19.097596396269,1.14585578377614
"58",2,6242,9.125,0.1389,13.813,7.4661,0.8808,0.2009,0.0582137118710189,0.01494,0.001378,"tm13","m10",12,25.2,7.4256,54.8134920634921,13,2,2,465,0.052,0.7,0.195,7,4,28,0.960042480124799,4.26275942541667,33.65,1,65,3.69551098099398,17.9461218345726,2.15353462014871
"59",0,6041,9.50907825,0.1346,13.37,7.2566,0.878,0,0,0.01662,0.001425,"tm13","m10",15,25.2,7.7546,53.0555555555556,13,2,2,465,0.052,0.7,0.195,7,5,35,0.959493858019309,4.01256288642857,33.65,1,65,3.53872364022244,23.8314022001814,0
"60",1,6196,9.514,0.1395,13.715,7.4911,0.8808,0.1051,0.0293110594579928,0.0158,0.001403,"tm13","m10",15,25.2,7.7546,54.4246031746032,13,2,2,465,0.052,0.7,0.195,7,5,35,0.959684504156592,4.24827266748016,33.65,1,65,3.53872364022244,22.5091484197787,1.35054890518672
"61",2,6369,9.529,0.1447,14.1,7.7463,0.8836,0.1975,0.0570513225891906,0.01498,0.001378,"tm13","m10",15,25.2,7.7546,55.952380952381,13,2,2,465,0.052,0.7,0.195,7,5,35,0.95990752210085,4.51526755017857,33.65,1,65,3.53872364022244,21.1781470172721,2.54137764207266
"62",3,6557,9.553,0.1503,14.519,8.0166,0.8865,0.2778,0.0831265416139859,0.01417,0.00135,"tm13","m10",15,25.2,7.7546,57.6150793650794,13,2,2,465,0.052,0.7,0.195,7,5,35,0.960160513919649,4.8104149102381,33.65,1,65,3.53872364022244,19.8787426416128,3.5781736754903
"63",4,6761,9.587,0.1561,14.972,8.3012,0.8893,0.347,0.107505300605843,0.01338,0.001319,"tm13","m10",15,25.2,7.7546,59.4126984126984,13,2,2,465,0.052,0.7,0.195,7,5,35,0.960441757020809,5.1351025552381,33.65,1,65,3.53872364022244,18.6218286726245,4.46923888142988
"64",5,6980,9.632,0.1622,15.458,8.5995,0.892,0.4061,0.130156183638225,0.01261,0.001286,"tm13","m10",15,25.2,7.7546,61.3412698412698,13,2,2,465,0.052,0.7,0.195,7,5,35,0.960746321764248,5.49056746875,33.65,1,65,3.53872364022244,17.4162325741842,5.22486977225527
"65",6,7214,9.685,0.1686,15.977,8.9102,0.8947,0.4563,0.151142022564205,0.01187,0.001252,"tm13","m10",15,25.2,7.7546,63.4007936507937,13,2,2,465,0.052,0.7,0.195,7,5,35,0.96107400636786,5.87794225880952,33.65,1,65,3.53872364022244,16.2684483429014,5.85664140344451
"66",7,7462,9.749,0.1752,16.527,9.2321,0.8973,0.4985,0.170462817383782,0.01117,0.001216,"tm13","m10",15,25.2,7.7546,65.5833333333333,13,2,2,465,0.052,0.7,0.195,7,5,35,0.961419599126363,6.29768617382937,33.65,1,65,3.53872364022244,15.1841481713361,6.37734223196118
"67",0,6166,9.9125145,0.1402,13.652,7.5269,0.881,0,0,0.01663,0.001424,"tm13","m10",18,25.2,8.0836,54.1746031746032,13,2,2,465,0.052,0.7,0.195,7,6,42,0.959385296288918,4.25029258017857,33.65,1,65,3.39469869123521,26.9981413832878,0
"68",1,6321,9.917,0.1451,13.998,7.7661,0.8836,0.1032,0.0287455727803466,0.01583,0.001403,"tm13","m10",18,25.2,8.0836,55.547619047619,13,2,2,465,0.052,0.7,0.195,7,6,42,0.959562048148792,4.49567972303571,33.65,1,65,3.39469869123521,25.5245050958645,1.53147030575187
"69",2,6493,9.932,0.1505,14.381,8.0261,0.8863,0.1942,0.0559831810869701,0.01503,0.001379,"tm13","m10",18,25.2,8.0836,57.0674603174603,13,2,2,465,0.052,0.7,0.195,7,6,42,0.959763159203158,4.77231428255952,33.65,1,65,3.39469869123521,24.0449377819385,2.88539253383261
"70",3,6681,9.957,0.1561,14.798,8.3012,0.889,0.2735,0.0815871612137269,0.01423,0.001351,"tm13","m10",18,25.2,8.0836,58.7222222222222,13,2,2,465,0.052,0.7,0.195,7,6,42,0.959995225324464,5.07778474571429,33.65,1,65,3.39469869123521,22.5984372608253,4.06771870694855
"71",4,6883,9.991,0.162,15.249,8.5906,0.8916,0.3422,0.105588929087153,0.01345,0.001321,"tm13","m10",18,25.2,8.0836,60.5119047619048,13,2,2,465,0.052,0.7,0.195,7,6,42,0.960256622584324,5.41348590388889,33.65,1,65,3.39469869123521,21.1970626759307,5.08729504222336
"72",5,7100,10.04,0.1683,15.732,8.8935,0.8942,0.401,0.127957068780712,0.0127,0.001289,"tm13","m10",18,25.2,8.0836,62.4285714285714,13,2,2,465,0.052,0.7,0.195,7,6,42,0.960540716284224,5.78016621875,33.65,1,65,3.39469869123521,19.8523702705587,5.9557110811676
"73",6,7332,10.09,0.1747,16.247,9.2089,0.8968,0.4512,0.148691580294405,0.01197,0.001256,"tm13","m10",18,25.2,8.0836,64.4722222222222,13,2,2,465,0.052,0.7,0.195,7,6,42,0.96084669477194,6.17911525795635,33.65,1,65,3.39469869123521,18.5706197747721,6.68542311891794
"74",7,7578,10.15,0.1814,16.793,9.5355,0.8992,0.4936,0.167855295481303,0.01128,0.001221,"tm13","m10",18,25.2,8.0836,66.6388888888889,13,2,2,465,0.052,0.7,0.195,7,6,42,0.961172203103648,6.61104350446429,33.65,1,65,3.39469869123521,17.3573203568411,7.29007454987326
"75",8,7837,10.23,0.1884,17.368,9.8727,0.9016,0.5292,0.185479630267941,0.01062,0.001185,"tm13","m10",18,25.2,8.0836,68.9206349206349,13,2,2,465,0.052,0.7,0.195,7,6,42,0.961511047162925,7.07670238827381,33.65,1,65,3.39469869123521,16.2151795715109,7.78328619432524
"76",9,8109,10.31,0.1955,17.97,10.2202,0.904,0.5589,0.201658832433929,0.01,0.001149,"tm13","m10",18,25.2,8.0836,71.3095238095238,13,2,2,465,0.052,0.7,0.195,7,6,42,0.9618570424582,7.57698455246032,33.65,1,65,3.39469869123521,15.1445471751344,8.17805547457258
"77",10,8393,10.4,0.2028,18.599,10.5777,0.9062,0.5835,0.216518565685409,0.009419,0.001113,"tm13","m10",18,25.2,8.0836,73.8055555555556,13,2,2,465,0.052,0.7,0.195,7,6,42,0.962208770694098,8.11355132875,33.65,1,65,3.39469869123521,14.1430053684863,8.48580322109175
"78",11,8688,10.51,0.2104,19.252,10.9452,0.9084,0.6037,0.230058830022381,0.008878,0.001077,"tm13","m10",18,25.2,8.0836,76.3968253968254,13,2,2,465,0.052,0.7,0.195,7,6,42,0.962558609979771,8.68704019333333,33.65,1,65,3.39469869123521,13.2093322289521,8.71815927110836
"79",0,6289,10.31595075,0.1457,13.929,7.7971,0.8837,0,0,0.01664,0.001424,"tm13","m10",21,25.2,8.4126,55.2738095238095,13,2,2,465,0.052,0.7,0.195,7,7,49,0.959267460971436,4.49275554287698,33.65,1,65,3.26193879900018,29.7979711387261,0
"80",1,6443,10.32,0.1508,14.274,8.0408,0.8862,0.1015,0.0282115020292363,0.01586,0.001403,"tm13","m10",21,25.2,8.4126,56.6428571428571,13,2,2,465,0.052,0.7,0.195,7,7,49,0.959426360632466,4.74714792507937,33.65,1,65,3.26193879900018,28.2011435314103,1.69206861188462
"81",2,6615,10.34,0.1562,14.657,8.3057,0.8887,0.1911,0.0549464555112855,0.01507,0.001379,"tm13","m10",21,25.2,8.4126,58.1626984126984,13,2,2,465,0.052,0.7,0.195,7,7,49,0.959611781809278,5.03413915255952,33.65,1,65,3.26193879900018,26.5934246040723,3.19121095248867
"82",3,6801,10.36,0.1619,15.072,8.5855,0.8913,0.2695,0.0801420285930756,0.01429,0.001353,"tm13","m10",21,25.2,8.4126,59.8095238095238,13,2,2,465,0.052,0.7,0.195,7,7,49,0.959824236007737,5.34988227430556,33.65,1,65,3.26193879900018,25.0239151322966,4.50430472381338
"83",4,7002,10.39,0.168,15.521,8.8794,0.8938,0.3375,0.103798221274607,0.01352,0.001323,"tm13","m10",21,25.2,8.4126,61.5912698412698,13,2,2,465,0.052,0.7,0.195,7,7,49,0.960067596280473,5.696406415,33.65,1,65,3.26193879900018,23.501658808521,5.64039811404503
"84",5,7218,10.44,0.1743,16.001,9.187,0.8962,0.3962,0.125852201702807,0.01278,0.001292,"tm13","m10",21,25.2,8.4126,63.4960317460318,13,2,2,465,0.052,0.7,0.195,7,7,49,0.960331773892011,6.0743386765873,33.65,1,65,3.26193879900018,22.0394362461222,6.61183087383665
"85",6,7449,10.49,0.1809,16.513,9.507,0.8986,0.4463,0.146366801730748,0.01206,0.001259,"tm13","m10",21,25.2,8.4126,65.5277777777778,13,2,2,465,0.052,0.7,0.195,7,7,49,0.960619431702826,6.48511327976191,33.65,1,65,3.26193879900018,20.6434327705244,7.43163579738879
"86",7,7692,10.56,0.1877,17.054,9.8382,0.901,0.4888,0.165342021358431,0.01138,0.001225,"tm13","m10",21,25.2,8.4126,67.6746031746032,13,2,2,465,0.052,0.7,0.195,7,7,49,0.960923532371583,6.92871241595238,33.65,1,65,3.26193879900018,19.3217717756292,8.11514414576424
"87",8,7949,10.63,0.1947,17.625,10.18,0.9033,0.5247,0.182872108365462,0.01073,0.00119,"tm13","m10",21,25.2,8.4126,69.9404761904762,13,2,2,465,0.052,0.7,0.195,7,7,49,0.961244791553044,7.40700031746032,33.65,1,65,3.26193879900018,18.0741183019015,8.67557678491274
"88",9,8219,10.71,0.2019,18.223,10.532,0.9055,0.5548,0.198988478678377,0.01012,0.001155,"tm13","m10",21,25.2,8.4126,72.3134920634921,13,2,2,465,0.052,0.7,0.195,7,7,49,0.961574992612605,7.92039834920635,33.65,1,65,3.26193879900018,16.9025589493759,9.12738183266299
"89",10,8500,10.81,0.2093,18.847,10.894,0.9076,0.5799,0.21375396415025,0.009539,0.001119,"tm13","m10",21,25.2,8.4126,74.7896825396825,13,2,2,465,0.052,0.7,0.195,7,7,49,0.961910448980008,8.47021469047619,33.65,1,65,3.26193879900018,15.8053845022993,9.48323070137956
