"","V","rpm","thrust","Q","Volts","Amps","effmot","effprop","adv","CT","CP","prop","motor","capacity","Volts100","vmass","throttle","Prop_diam","struct_mass","payload","motor_Kv","motor_IR","motor_I0","motor_mass","batt_ser","batt_par","total_batt","effesc","I_batt","thrust0","C_d","hover_throttle","t2wr","endur","range"
"46",0,4744,5.83032825,0.08385,10.452,4.7831,0.8333,0,0,0.01652,0.001439,"tm13","m10",21,18,4.7546,58.0666666666667,13,1,0,465,0.052,0.7,0.195,5,7,35,0.964637792445055,2.87920166002778,17.17,2,65,2.94494568123158,46.4972641057412,0
"47",1,4905,5.84,0.08773,10.807,4.9722,0.8387,0.1296,0.0370393773858237,0.01548,0.001409,"tm13","m10",21,18,4.7546,60.0388888888889,13,1,0,465,0.052,0.7,0.195,5,7,35,0.964944315025255,3.09370560233333,17.17,2,65,2.94494568123158,43.2733482782036,2.59640089669222
"48",2,5091,5.87,0.09217,11.218,5.1883,0.8443,0.2389,0.0713769850895601,0.01445,0.001374,"tm13","m10",21,18,4.7546,62.3222222222222,13,1,0,465,0.052,0.7,0.195,5,7,35,0.965286929345523,3.34974374691667,17.17,2,65,2.94494568123158,39.9657436850887,4.79588924221064
"49",3,5301,5.919,0.0971,11.681,5.4281,0.85,0.3294,0.10285574347853,0.01344,0.001335,"tm13","m10",21,18,4.7546,64.8944444444444,13,1,0,465,0.052,0.7,0.195,5,7,35,0.965658805240069,3.64780533225,17.17,2,65,2.94494568123158,36.7001492147676,6.60602685865817
"50",4,5533,5.987,0.1025,12.196,5.691,0.8557,0.4032,0.131349988846589,0.01247,0.001293,"tm13","m10",21,18,4.7546,67.7555555555555,13,1,0,465,0.052,0.7,0.195,5,7,35,0.966054235596516,3.99146189166667,17.17,2,65,2.94494568123158,33.5403427700269,8.04968226480646
"51",5,5788,6.075,0.1083,12.759,5.9759,0.8614,0.4625,0.156953968973346,0.01157,0.001249,"tm13","m10",21,18,4.7546,70.8833333333333,13,1,0,465,0.052,0.7,0.195,5,7,35,0.966459485244241,4.38292259669444,17.17,2,65,2.94494568123158,30.5446872598132,9.16340617794395
"52",6,6064,6.183,0.1146,13.367,6.2818,0.8669,0.5097,0.179793347564944,0.01073,0.001204,"tm13","m10",21,18,4.7546,74.2611111111111,13,1,0,465,0.052,0.7,0.195,5,7,35,0.966865315162505,4.82480279788889,17.17,2,65,2.94494568123158,27.7472480447444,9.989009296108
"53",7,6359,6.311,0.1213,14.018,6.6086,0.8722,0.5467,0.200025204254062,0.009955,0.001159,"tm13","m10",21,18,4.7546,77.8777777777778,13,1,0,465,0.052,0.7,0.195,5,7,35,0.967263598996166,5.320815161,17.17,2,65,2.94494568123158,25.1606184295339,10.5674597404042
"54",8,6671,6.458,0.1285,14.708,6.9562,0.8773,0.5756,0.217900866452988,0.009256,0.001115,"tm13","m10",21,18,4.7546,81.7111111111111,13,1,0,465,0.052,0.7,0.195,5,7,35,0.9676436744933,5.87405101788889,17.17,2,65,2.94494568123158,22.7909154333689,10.9396394080171
"55",9,6999,6.624,0.136,15.433,7.3247,0.8821,0.5979,0.233640245647473,0.008625,0.001073,"tm13","m10",21,18,4.7546,85.7388888888889,13,1,0,465,0.052,0.7,0.195,5,7,35,0.967996771044271,6.48774518913889,17.17,2,65,2.94494568123158,20.6350582671033,11.1429314642358
"56",10,7342,6.81,0.144,16.19,7.7144,0.8867,0.6149,0.247494669249804,0.008058,0.001032,"tm13","m10",21,18,4.7546,89.9444444444445,13,1,0,465,0.052,0.7,0.195,5,7,35,0.968317651252533,7.16570044266667,17.17,2,65,2.94494568123158,18.6827514031802,11.2096508419081
"57",11,7697,7.016,0.1525,16.976,8.1257,0.8911,0.6278,0.259652632819196,0.007553,0.0009943,"tm13","m10",21,18,4.7546,94.3111111111111,13,1,0,465,0.052,0.7,0.195,5,7,35,0.968602302199239,7.91185189025,17.17,2,65,2.94494568123158,16.9208172570796,11.1677393896725
"58",12,8065,7.242,0.1614,17.788,8.559,0.8952,0.6375,0.270365463767938,0.007102,0.0009587,"tm13","m10",21,18,4.7546,98.8222222222222,13,1,0,465,0.052,0.7,0.195,5,7,35,0.968847954378961,8.730156225,17.17,2,65,2.94494568123158,15.3347771276567,11.0410395319128
"59",0,4859,6.118497,0.08785,10.708,4.9777,0.8386,0,0,0.01653,0.001437,"tm13","m10",24,18,4.9896,59.4888888888889,13,1,0,465,0.052,0.7,0.195,5,8,40,0.964607776767348,3.06982640358333,17.17,2,65,2.80624473624813,49.8399518035961,0
"60",1,5019,6.128,0.09182,11.063,5.1711,0.8436,0.127,0.0361911473693544,0.01552,0.001408,"tm13","m10",24,18,4.9896,61.4611111111111,13,1,0,465,0.052,0.7,0.195,5,8,40,0.964890055474855,3.29386285891667,17.17,2,65,2.80624473624813,46.4500213133709,2.78700127880226
"61",2,5204,6.158,0.09634,11.472,5.3915,0.8489,0.2345,0.0698376046893011,0.0145,0.001374,"tm13","m10",24,18,4.9896,63.7333333333333,13,1,0,465,0.052,0.7,0.195,5,8,40,0.965203618672214,3.56005986736111,17.17,2,65,2.80624473624813,42.9768053629421,5.15721664355306
"62",3,5412,6.207,0.1014,11.933,5.6354,0.8543,0.3241,0.100719460474089,0.01351,0.001337,"tm13","m10",24,18,4.9896,66.2944444444444,13,1,0,465,0.052,0.7,0.195,5,8,40,0.965549160636536,3.86925624766667,17.17,2,65,2.80624473624813,39.5424831561016,7.11764696809829
"63",4,5643,6.275,0.1068,12.443,5.9024,0.8597,0.3976,0.128805298797182,0.01257,0.001296,"tm13","m10",24,18,4.9896,69.1277777777778,13,1,0,465,0.052,0.7,0.195,5,8,40,0.965912442982987,4.22419028266667,17.17,2,65,2.80624473624813,36.2199592730973,8.69279022554335
"64",5,5896,6.363,0.1128,13.001,6.1913,0.865,0.457,0.154095119658579,0.01168,0.001253,"tm13","m10",24,18,4.9896,72.2277777777778,13,1,0,465,0.052,0.7,0.195,5,8,40,0.9662891368097,4.62784712691667,17.17,2,65,2.80624473624813,33.0607290612768,9.91821871838303
"65",6,6168,6.471,0.1191,13.604,6.5011,0.8702,0.5046,0.176746002690962,0.01085,0.00121,"tm13","m10",24,18,4.9896,75.5777777777778,13,1,0,465,0.052,0.7,0.195,5,8,40,0.96666999453921,5.08279654780555,17.17,2,65,2.80624473624813,30.1015392925881,10.8365541453317
"66",7,6460,6.599,0.1259,14.248,6.8318,0.8752,0.5422,0.196883611600472,0.01008,0.001166,"tm13","m10",24,18,4.9896,79.1555555555556,13,1,0,465,0.052,0.7,0.195,5,8,40,0.967041976870539,5.59205223122222,17.17,2,65,2.80624473624813,27.360259467133,11.4913089761959
"67",8,6769,6.746,0.1331,14.931,7.183,0.88,0.5718,0.214759273799398,0.00939,0.001122,"tm13","m10",24,18,4.9896,82.95,13,1,0,465,0.052,0.7,0.195,5,8,40,0.967400213163666,6.15908330277778,17.17,2,65,2.80624473624813,24.8413590917006,11.9238523640163
"68",9,7094,6.912,0.1408,15.649,7.555,0.8846,0.5948,0.230530068920419,0.00876,0.001081,"tm13","m10",24,18,4.9896,86.9388888888889,13,1,0,465,0.052,0.7,0.195,5,8,40,0.967734953542662,6.787223125,17.17,2,65,2.80624473624813,22.5423560095499,12.172872245157
"69",10,7434,7.098,0.1488,16.399,7.948,0.8889,0.6126,0.244447324375822,0.008193,0.001041,"tm13","m10",24,18,4.9896,91.1055555555556,13,1,0,465,0.052,0.7,0.195,5,8,40,0.968040896318859,7.48012773333333,17.17,2,65,2.80624473624813,20.4541961654202,12.2725176992521
"70",11,7786,7.304,0.1574,17.179,8.3624,0.8931,0.6263,0.256730951651358,0.007685,0.001003,"tm13","m10",24,18,4.9896,95.4388888888889,13,1,0,465,0.052,0.7,0.195,5,8,40,0.968315416388593,8.24213010488889,17.17,2,65,2.80624473624813,18.5631624413751,12.2516872113075
"71",12,8150,7.53,0.1663,17.984,8.7986,0.897,0.6366,0.267569446306243,0.007231,0.0009674,"tm13","m10",24,18,4.9896,99.9111111111111,13,1,0,465,0.052,0.7,0.195,5,8,40,0.968551691007021,9.07621049433333,17.17,2,65,2.80624473624813,16.8572555799058,12.1372240175322
"72",0,4971,6.40666575,0.09184,10.959,5.1721,0.8434,0,0,0.01654,0.001436,"tm13","m10",27,18,5.2246,60.8833333333333,13,1,0,465,0.052,0.7,0.195,5,9,45,0.964564425536709,3.26463095669444,17.17,2,65,2.68002119511229,52.7241830036075,0
"73",1,5131,6.416,0.0959,11.313,5.3697,0.8482,0.1245,0.035405749205957,0.01555,0.001407,"tm13","m10",27,18,5.2246,62.85,13,1,0,465,0.052,0.7,0.195,5,9,45,0.964821497788791,3.49790760025,17.17,2,65,2.68002119511229,49.2079893670427,2.95247936202256
"74",2,5315,6.446,0.1005,11.721,5.5943,0.8532,0.2304,0.0683610561421139,0.01455,0.001375,"tm13","m10",27,18,5.2246,65.1166666666667,13,1,0,465,0.052,0.7,0.195,5,9,45,0.965111161521699,3.77450995136111,17.17,2,65,2.68002119511229,45.6019462706492,5.4722335524779
"75",3,5522,6.495,0.1056,12.179,5.8423,0.8582,0.3191,0.0987088411757913,0.01359,0.001338,"tm13","m10",27,18,5.2246,67.6611111111111,13,1,0,465,0.052,0.7,0.195,5,9,45,0.965429169690487,4.09451590913889,17.17,2,65,2.68002119511229,42.0379365521135,7.56682857938044
"76",4,5751,6.563,0.1112,12.685,6.1132,0.8633,0.3922,0.126386272453917,0.01266,0.001299,"tm13","m10",27,18,5.2246,70.4722222222222,13,1,0,465,0.052,0.7,0.195,5,9,45,0.965765387151247,4.46082241733333,17.17,2,65,2.68002119511229,38.5859341387761,9.26062419330626
"77",5,6001,6.652,0.1172,13.238,6.4061,0.8683,0.4517,0.151393349976492,0.01178,0.001257,"tm13","m10",27,18,5.2246,73.5444444444444,13,1,0,465,0.052,0.7,0.195,5,9,45,0.966114825206416,4.87657422558333,17.17,2,65,2.68002119511229,35.2962944964527,10.5888883489358
"78",6,6271,6.759,0.1236,13.835,6.7198,0.8732,0.4996,0.173855737449659,0.01096,0.001214,"tm13","m10",27,18,5.2246,76.8611111111111,13,1,0,465,0.052,0.7,0.195,5,9,45,0.96646941422942,5.34410387788889,17.17,2,65,2.68002119511229,32.208393386993,11.5950216193175
"79",7,6560,6.887,0.1305,14.474,7.0541,0.8779,0.5378,0.193899098579562,0.01021,0.001172,"tm13","m10",27,18,5.2246,80.4111111111111,13,1,0,465,0.052,0.7,0.195,5,9,45,0.966821535792737,5.86693611891667,17.17,2,65,2.68002119511229,29.3381411542935,12.3220192848033
"80",8,6866,7.034,0.1378,15.151,7.409,0.8825,0.568,0.211711928925416,0.009517,0.001129,"tm13","m10",27,18,5.2246,84.1722222222222,13,1,0,465,0.052,0.7,0.195,5,9,45,0.967160215633767,6.44807328055556,17.17,2,65,2.68002119511229,26.6940204477903,12.8131298149393
"81",9,7188,7.2,0.1455,15.862,7.7844,0.8869,0.5918,0.227514139972973,0.00889,0.001088,"tm13","m10",27,18,5.2246,88.1222222222222,13,1,0,465,0.052,0.7,0.195,5,9,45,0.967477106132153,7.09038614266667,17.17,2,65,2.68002119511229,24.2758287823326,13.1089475424596
"82",10,7524,7.387,0.1536,16.606,8.1808,0.891,0.6103,0.241525643207983,0.008323,0.001048,"tm13","m10",27,18,5.2246,92.2555555555556,13,1,0,465,0.052,0.7,0.195,5,9,45,0.967769758681138,7.798593024,17.17,2,65,2.68002119511229,22.0712889453635,13.2427733672181
"83",11,7873,7.592,0.1622,17.378,8.5983,0.895,0.6245,0.253872102336591,0.007813,0.001011,"tm13","m10",27,18,5.2246,96.5444444444444,13,1,0,465,0.052,0.7,0.195,5,9,45,0.968030430179733,8.57533059691667,17.17,2,65,2.68002119511229,20.0721124456577,13.2475942141341
"84",0,5080,6.6948345,0.09583,11.205,5.3664,0.8479,0,0,0.01654,0.001434,"tm13","m10",30,18,5.4596,62.25,13,1,0,465,0.052,0.7,0.195,5,10,50,0.964508165394428,3.463510336,17.17,2,65,2.56466384643265,55.2185446112669,0
"85",1,5240,6.705,0.09997,11.558,5.568,0.8524,0.1222,0.0346831828956313,0.01558,0.001407,"tm13","m10",30,18,5.4596,64.2111111111111,13,1,0,465,0.052,0.7,0.195,5,10,50,0.964742412607259,3.70593706666667,17.17,2,65,2.56466384643265,51.6063809394425,3.09638285636655
"86",2,5423,6.734,0.1047,11.964,5.7967,0.8571,0.2266,0.0670101713010703,0.0146,0.001375,"tm13","m10",30,18,5.4596,66.4666666666667,13,1,0,465,0.052,0.7,0.195,5,10,50,0.965007196821058,3.99258500802778,17.17,2,65,2.56466384643265,47.9012969330544,5.74815563196653
"87",3,5629,6.783,0.1098,12.419,6.0487,0.8619,0.3143,0.0968553015101733,0.01366,0.001339,"tm13","m10",30,18,5.4596,68.9944444444445,13,1,0,465,0.052,0.7,0.195,5,10,50,0.965299657570848,4.32328648247222,17.17,2,65,2.56466384643265,44.2371794641367,7.96269230354461
"88",4,5856,6.852,0.1155,12.922,6.3235,0.8667,0.387,0.124124325743333,0.01274,0.001301,"tm13","m10",30,18,5.4596,71.7888888888889,13,1,0,465,0.052,0.7,0.195,5,10,50,0.965612839467426,4.70123242291667,17.17,2,65,2.56466384643265,40.6808221324543,9.76339731178903
"89",5,6104,6.94,0.1216,13.471,6.6203,0.8714,0.4465,0.148848659927084,0.01188,0.001261,"tm13","m10",30,18,5.4596,74.8388888888889,13,1,0,465,0.052,0.7,0.195,5,10,50,0.965939015553905,5.12926683913889,17.17,2,65,2.56466384643265,37.2860305376718,11.1858091613015
"90",6,6371,7.048,0.1281,14.063,6.9378,0.876,0.4947,0.171122551841036,0.01107,0.001219,"tm13","m10",30,18,5.4596,78.1277777777778,13,1,0,465,0.052,0.7,0.195,5,10,50,0.966270873285424,5.60955433566667,17.17,2,65,2.56466384643265,34.0936175239438,12.2737023086198
