"","V","rpm","thrust","Q","Volts","Amps","effmot","effprop","adv","CT","CP","prop","motor","capacity","Volts100","vmass","throttle","Prop_diam","struct_mass","payload","motor_Kv","motor_IR","motor_I0","motor_mass","batt_ser","batt_par","total_batt","effesc","I_batt","thrust0","C_d","hover_throttle","t2wr","endur","range"
"12",5,6545,8.24,0.1413,14.469,7.5804,0.8829,0.4254,0.138826979362133,0.01227,0.001274,"tm13","m10",15,21.6,6.5196,66.9861111111111,13,2,1,465,0.052,0.7,0.195,6,5,30,0.963262990968536,5.27147333,24.7,2,65,3.08956247605042,18.1400898788195,5.44202696364585
"13",6,6803,8.347,0.1482,15.041,7.9144,0.8866,0.4746,0.160284057186151,0.01151,0.001237,"tm13","m10",15,21.6,6.5196,69.6342592592593,13,2,1,465,0.052,0.7,0.195,6,5,30,0.963578636626879,5.71944375407407,24.7,2,65,3.08956247605042,16.7192832225834,6.01894196013002
"14",7,7078,8.475,0.1554,15.651,8.2686,0.8902,0.515,0.179699099785336,0.01079,0.001199,"tm13","m10",15,21.6,6.5196,72.4583333333333,13,2,1,465,0.052,0.7,0.195,6,5,30,0.963895935452045,6.21570185083333,24.7,2,65,3.08956247605042,15.3844251694891,6.4614585711854
"15",8,7370,8.622,0.1631,16.298,8.6427,0.8937,0.5479,0.197260602718903,0.01013,0.00116,"tm13","m10",15,21.6,6.5196,75.4537037037037,13,2,1,465,0.052,0.7,0.195,6,5,30,0.964211244970178,6.763286866875,24.7,2,65,3.08956247605042,14.138835433456,6.78664100805889
"16",9,7676,8.788,0.1712,16.978,9.0367,0.897,0.5747,0.213031397839924,0.009513,0.001122,"tm13","m10",15,21.6,6.5196,78.6018518518519,13,2,1,465,0.052,0.7,0.195,6,5,30,0.964514687715788,7.36433943076389,24.7,2,65,3.08956247605042,12.9848713382948,7.01183052267917
"17",0,5663,8.340462,0.1186,12.516,6.4729,0.8679,0,0,0.01659,0.001428,"tm13","m10",18,21.6,6.8016,57.9444444444444,13,2,1,465,0.052,0.7,0.195,6,6,36,0.961848445853181,3.89945626113426,24.7,2,65,2.96146664297493,29.4271796669985,0
"18",1,5821,8.35,0.1231,12.866,6.6964,0.8712,0.1112,0.0312274309766825,0.01572,0.001404,"tm13","m10",18,21.6,6.8016,59.5648148148148,13,2,1,465,0.052,0.7,0.195,6,6,36,0.962043186511954,4.14606985962963,24.7,2,65,2.96146664297493,27.6768129541963,1.66060877725178
"19",2,6000,8.38,0.1283,13.265,6.9473,0.8748,0.2079,0.0605699063612112,0.01485,0.001377,"tm13","m10",18,21.6,6.8016,61.412037037037,13,2,1,465,0.052,0.7,0.195,6,6,36,0.96226632035235,4.43378133354167,24.7,2,65,2.96146664297493,25.8808433180756,3.10570119816907
"20",3,6200,8.429,0.1339,13.708,7.2209,0.8783,0.2908,0.0879331783739783,0.01399,0.001346,"tm13","m10",18,21.6,6.8016,63.462962962963,13,2,1,465,0.052,0.7,0.195,6,6,36,0.962515741464677,4.76106197039352,24.7,2,65,2.96146664297493,24.1017656803395,4.33831782246111
"21",4,6418,8.497,0.14,14.194,7.5167,0.8819,0.3612,0.113254415161912,0.01316,0.001313,"tm13","m10",18,21.6,6.8016,65.712962962963,13,2,1,465,0.052,0.7,0.195,6,6,36,0.962785824922071,5.13036872706019,24.7,2,65,2.96146664297493,22.3668134016859,5.36803521640462
"22",5,6656,8.585,0.1465,14.721,7.8343,0.8854,0.4204,0.136502200798477,0.01236,0.001278,"tm13","m10",18,21.6,6.8016,68.1527777777778,13,2,1,465,0.052,0.7,0.195,6,6,36,0.963068630661119,5.54404213724537,24.7,2,65,2.96146664297493,20.6978946334299,6.20936839002896
"23",6,6912,8.693,0.1535,15.289,8.1726,0.8889,0.4696,0.157739367136743,0.01161,0.001241,"tm13","m10",18,21.6,6.8016,70.7824074074074,13,2,1,465,0.052,0.7,0.195,6,6,36,0.963363941619729,6.00475352861111,24.7,2,65,2.96146664297493,19.1098601221925,6.87954964398929
"24",7,7185,8.821,0.1608,15.894,8.5309,0.8923,0.5103,0.177028746029785,0.0109,0.001204,"tm13","m10",18,21.6,6.8016,73.5833333333333,13,2,1,465,0.052,0.7,0.195,6,6,36,0.963661404039023,6.51403133613426,24.7,2,65,2.96146664297493,17.6158194639724,7.39864417486841
"25",8,7474,8.968,0.1686,16.535,8.909,0.8956,0.5438,0.194496001183744,0.01024,0.001166,"tm13","m10",18,21.6,6.8016,76.5509259259259,13,2,1,465,0.052,0.7,0.195,6,6,36,0.9639572675732,7.07492149305556,24.7,2,65,2.96146664297493,16.2192612472992,7.7852453987036
"26",9,7777,9.134,0.1768,17.21,9.307,0.8988,0.5711,0.210266796304765,0.009631,0.001129,"tm13","m10",18,21.6,6.8016,79.6759259259259,13,2,1,465,0.052,0.7,0.195,6,6,36,0.964245594081179,7.69040426157407,24.7,2,65,2.96146664297493,14.9211921892534,8.05744378219683
"27",10,8095,9.32,0.1853,17.915,9.7249,0.9018,0.5932,0.224466795098991,0.009071,0.001093,"tm13","m10",18,21.6,6.8016,82.9398148148148,13,2,1,465,0.052,0.7,0.195,6,6,36,0.964517960411962,8.36253380650463,24.7,2,65,2.96146664297493,13.7219176215161,8.23315057290966
"28",11,8426,9.526,0.1943,18.648,10.163,0.9047,0.6111,0.237221661272565,0.008559,0.001058,"tm13","m10",18,21.6,6.8016,86.3333333333333,13,2,1,465,0.052,0.7,0.195,6,6,36,0.964770460888977,9.09444994675926,24.7,2,65,2.96146664297493,12.6175855243329,8.32760644605973
"29",12,8768,9.752,0.2038,19.408,10.6217,0.9075,0.6255,0.248688474458168,0.008091,0.001024,"tm13","m10",18,21.6,6.8016,89.8518518518518,13,2,1,465,0.052,0.7,0.195,6,6,36,0.965001540134105,9.8899263381713,24.7,2,65,2.96146664297493,11.6027153364236,8.35395504222501
"30",13,9120,9.997,0.2136,20.191,11.1013,0.9102,0.637,0.259024314288478,0.007666,0.0009921,"tm13","m10",18,21.6,6.8016,93.4768518518518,13,2,1,465,0.052,0.7,0.195,6,6,36,0.965205330212705,10.7512312974306,24.7,2,65,2.96146664297493,10.6731961042847,8.3250929613421
"31",0,5778,8.6862645,0.1233,12.774,6.705,0.8712,0,0,0.0166,0.001427,"tm13","m10",21,21.6,7.0836,59.1388888888889,13,2,1,465,0.052,0.7,0.195,6,7,42,0.961749127581962,4.1229696875,24.7,2,65,2.84356986826731,32.4705273497114,0
"32",1,5935,8.696,0.128,13.124,6.9328,0.8743,0.1093,0.0306305283725005,0.01575,0.001404,"tm13","m10",21,21.6,7.0836,60.7592592592593,13,2,1,465,0.052,0.7,0.195,6,7,42,0.961927490427634,4.37903892740741,24.7,2,65,2.84356986826731,30.5717766430682,1.83430659858409
"33",2,6114,8.725,0.1332,13.522,7.1881,0.8777,0.2046,0.0594389330059189,0.01489,0.001377,"tm13","m10",21,21.6,7.0836,62.6018518518518,13,2,1,465,0.052,0.7,0.195,6,7,42,0.962131974024856,4.67699217409722,24.7,2,65,2.84356986826731,28.6241659204489,3.43489991045387
"34",3,6312,8.774,0.1389,13.963,7.466,0.881,0.2866,0.0863623820471834,0.01405,0.001347,"tm13","m10",21,21.6,7.0836,64.6435185185185,13,2,1,465,0.052,0.7,0.195,6,7,42,0.962361552405042,5.0150435462963,24.7,2,65,2.84356986826731,26.6946834587048,4.80504302256686
"35",4,6529,8.843,0.1451,14.445,7.766,0.8844,0.3565,0.111306627716686,0.01323,0.001315,"tm13","m10",21,21.6,7.0836,66.875,13,2,1,465,0.052,0.7,0.195,6,7,42,0.962608539194061,5.39524873148148,24.7,2,65,2.84356986826731,24.8134991847242,5.95523980433381
"36",5,6765,8.931,0.1517,14.969,8.0878,0.8878,0.4155,0.134303085940964,0.01245,0.001281,"tm13","m10",21,21.6,7.0836,69.3009259259259,13,2,1,465,0.052,0.7,0.195,6,7,42,0.962872575209746,5.82104053157407,24.7,2,65,2.84356986826731,22.998465527571,6.89953965827131
"37",6,7019,9.039,0.1587,15.533,8.4302,0.8911,0.4648,0.155320340793479,0.0117,0.001245,"tm13","m10",21,21.6,7.0836,71.912037037037,13,2,1,465,0.052,0.7,0.195,6,7,42,0.963148845033673,6.29428003527778,24.7,2,65,2.84356986826731,21.2693110649139,7.65695198336899
"38",7,7289,9.166,0.1662,16.133,8.7925,0.8943,0.5058,0.174484055980377,0.011,0.001208,"tm13","m10",21,21.6,7.0836,74.6898148148148,13,2,1,465,0.052,0.7,0.195,6,7,42,0.963427324179589,6.81639580150463,24.7,2,65,2.84356986826731,19.6401447184814,8.24886078176219
"39",8,7576,9.313,0.174,16.769,9.1747,0.8974,0.5396,0.191888479281265,0.01035,0.001171,"tm13","m10",21,21.6,7.0836,77.6342592592593,13,2,1,465,0.052,0.7,0.195,6,7,42,0.963706000993648,7.39095779928241,24.7,2,65,2.84356986826731,18.1133492621211,8.69440764581812
"40",9,7877,9.48,0.1823,17.438,9.5765,0.9004,0.5674,0.207627858475749,0.009745,0.001135,"tm13","m10",21,21.6,7.0836,80.7314814814815,13,2,1,465,0.052,0.7,0.195,6,7,42,0.963977970798178,8.02015249131944,24.7,2,65,2.84356986826731,16.6923260056338,9.01385604304224
"41",10,8192,9.666,0.1909,18.137,9.9982,0.9033,0.5901,0.221827857269975,0.009187,0.001099,"tm13","m10",21,21.6,7.0836,83.9675925925926,13,2,1,465,0.052,0.7,0.195,6,7,42,0.964236024904159,8.70663159824074,24.7,2,65,2.84356986826731,15.3762104769715,9.22572628618287
"42",11,8519,9.872,0.2,18.864,10.4399,0.9061,0.6085,0.234614139370086,0.008675,0.001065,"tm13","m10",21,21.6,7.0836,87.3333333333333,13,2,1,465,0.052,0.7,0.195,6,7,42,0.964476594800447,9.45332703335648,24.7,2,65,2.84356986826731,14.161680805881,9.34670933188143
"43",12,8859,10.1,0.2095,19.618,10.9021,0.9087,0.6234,0.24614378440876,0.008207,0.001031,"tm13","m10",21,21.6,7.0836,90.8240740740741,13,2,1,465,0.052,0.7,0.195,6,7,42,0.964697661599029,10.2640773102083,24.7,2,65,2.84356986826731,13.0430623186024,9.39100486939372
"44",13,9208,10.34,0.2194,20.395,11.385,0.9113,0.6354,0.256542456092142,0.00778,0.0009998,"tm13","m10",21,21.6,7.0836,94.4212962962963,13,2,1,465,0.052,0.7,0.195,6,7,42,0.964893398085353,11.1409867708333,24.7,2,65,2.84356986826731,12.01644008325,9.37282326493503
"45",14,9567,10.61,0.2298,21.193,11.8891,0.9137,0.645,0.26590440219984,0.007391,0.0009698,"tm13","m10",21,21.6,7.0836,98.1157407407407,13,2,1,465,0.052,0.7,0.195,6,7,42,0.965061653427977,12.0873920240972,24.7,2,65,2.84356986826731,11.0755901465849,9.30349572313131
"46",0,5890,9.032067,0.1281,13.028,6.9369,0.8742,0,0,0.0166,0.001426,"tm13","m10",24,21.6,7.3656,60.3148148148148,13,2,1,465,0.052,0.7,0.195,6,8,48,0.961643149049152,4.35086382409722,24.7,2,65,2.73470070582957,35.1654306330184,0
"47",1,6047,9.042,0.1328,13.377,7.1689,0.8772,0.1075,0.0300336257683184,0.01577,0.001403,"tm13","m10",24,21.6,7.3656,61.9305555555556,13,2,1,465,0.052,0.7,0.195,6,8,48,0.961803592041987,4.61605636946759,24.7,2,65,2.73470070582957,33.1451758284414,1.98871054970648
"48",2,6225,9.071,0.1382,13.774,7.4286,0.8804,0.2014,0.0583707915036984,0.01493,0.001377,"tm13","m10",24,21.6,7.3656,63.7685185185185,13,2,1,465,0.052,0.7,0.195,6,8,48,0.961990413619561,4.92427793416667,24.7,2,65,2.73470070582957,31.0705451734199,3.72846542081038
"49",3,6422,9.12,0.144,14.213,7.7107,0.8836,0.2826,0.0848858334999962,0.0141,0.001348,"tm13","m10",24,21.6,7.3656,65.8009259259259,13,2,1,465,0.052,0.7,0.195,6,8,48,0.962201453016941,5.27302466594907,24.7,2,65,2.73470070582957,29.0156048364439,5.2228088705599
"50",4,6638,9.189,0.1502,14.693,8.0149,0.8868,0.352,0.109484503977604,0.0133,0.001317,"tm13","m10",24,21.6,7.3656,68.0231481481481,13,2,1,465,0.052,0.7,0.195,6,8,48,0.962431250816737,5.66480701483796,24.7,2,65,2.73470070582957,27.00886360281,6.48212726467441
"51",5,6872,9.277,0.1569,15.213,8.3407,0.89,0.4108,0.132198218863058,0.01253,0.001283,"tm13","m10",24,21.6,7.3656,70.4305555555555,13,2,1,465,0.052,0.7,0.195,6,8,48,0.962675368058959,6.10216230946759,24.7,2,65,2.73470070582957,25.0730793841092,7.52192381523276
"52",6,7124,9.385,0.164,15.772,8.6872,0.8931,0.4602,0.153026978156359,0.01179,0.001249,"tm13","m10",24,21.6,7.3656,73.0185185185185,13,2,1,465,0.052,0.7,0.195,6,8,48,0.962930943955612,6.58745549777778,24.7,2,65,2.73470070582957,23.2259633558987,8.36134680812352
"53",7,7392,9.512,0.1716,16.368,9.0536,0.8961,0.5014,0.172065029637113,0.0111,0.001213,"tm13","m10",24,21.6,7.3656,75.7777777777778,13,2,1,465,0.052,0.7,0.195,6,8,48,0.963192942234316,7.12278567259259,24.7,2,65,2.73470070582957,21.4803599368041,9.02175117345771
"54",8,7676,9.659,0.1795,16.999,9.4397,0.8991,0.5356,0.189375205158393,0.01046,0.001177,"tm13","m10",24,21.6,7.3656,78.6990740740741,13,2,1,465,0.052,0.7,0.195,6,8,48,0.963455403701643,7.71074246594907,24.7,2,65,2.73470070582957,19.8424471671378,9.52437464022612
"55",9,7975,9.826,0.1878,17.662,9.8454,0.902,0.5638,0.205051752499806,0.009854,0.001141,"tm13","m10",24,21.6,7.3656,81.7685185185185,13,2,1,465,0.052,0.7,0.195,6,8,48,0.963711056922902,8.35358032305555,24.7,2,65,2.73470070582957,18.3154999512875,9.89036997369524
"56",10,8287,10.01,0.1965,18.356,10.2708,0.9047,0.587,0.219251751294032,0.009299,0.001106,"tm13","m10",24,21.6,7.3656,84.9814814814815,13,2,1,465,0.052,0.7,0.195,6,8,48,0.963957160727096,9.05463267,24.7,2,65,2.73470070582957,16.897427601555,10.138456560933
"57",11,8612,10.22,0.2057,19.077,10.7161,0.9074,0.6059,0.232100865247214,0.008787,0.001071,"tm13","m10",24,21.6,7.3656,88.3194444444445,13,2,1,465,0.052,0.7,0.195,6,8,48,0.964185831062533,9.81595008057871,24.7,2,65,2.73470070582957,15.5868763333177,10.2873383799897
"58",12,8948,10.44,0.2153,19.825,11.1817,0.9099,0.6213,0.24369334213896,0.008319,0.001039,"tm13","m10",24,21.6,7.3656,91.7824074074074,13,2,1,465,0.052,0.7,0.195,6,8,48,0.964397086426275,10.6417093057639,24.7,2,65,2.73470070582957,14.3773895343232,10.3517204647127
"59",13,9295,10.69,0.2252,20.596,11.668,0.9123,0.6338,0.254123429748878,0.00789,0.001007,"tm13","m10",24,21.6,7.3656,95.3518518518518,13,2,1,465,0.052,0.7,0.195,6,8,48,0.964584445630895,11.5341421111111,24.7,2,65,2.73470070582957,13.2649657448395,10.3466732809748
"60",14,9651,10.95,0.2357,21.389,12.1752,0.9146,0.6438,0.263579623636184,0.0075,0.0009773,"tm13","m10",24,21.6,7.3656,99.0231481481482,13,2,1,465,0.052,0.7,0.195,6,8,48,0.964747845791897,12.4968056533333,24.7,2,65,2.73470070582957,12.2431287037892,10.2842281111829
"61",0,6000,9.3778695,0.1328,13.277,7.1687,0.877,0,0,0.01661,0.001425,"tm13","m10",27,21.6,7.6476,61.4675925925926,13,2,1,465,0.052,0.7,0.195,6,9,54,0.961527668090817,4.58273584465278,24.7,2,65,2.63386049464646,37.559441747191,0
"62",1,6157,9.388,0.1377,13.626,7.4049,0.8799,0.1057,0.0294995550172082,0.0158,0.001403,"tm13","m10",27,21.6,7.6476,63.0833333333333,13,2,1,465,0.052,0.7,0.195,6,9,54,0.96167384604961,4.85742413520833,24.7,2,65,2.63386049464646,35.4354479264796,2.12612687558877
"63",2,6334,9.417,0.1431,14.021,7.6688,0.8829,0.1984,0.0573654818545496,0.01497,0.001378,"tm13","m10",27,21.6,7.6476,64.912037037037,13,2,1,465,0.052,0.7,0.195,6,9,54,0.961841885020759,5.17546009777778,24.7,2,65,2.63386049464646,33.2579126779292,3.9909495213515
"64",3,6531,9.466,0.149,14.458,7.9551,0.8859,0.2787,0.0834721168058808,0.01416,0.00135,"tm13","m10",27,21.6,7.6476,66.9351851851852,13,2,1,465,0.052,0.7,0.195,6,9,54,0.962035272186847,5.53489156854167,24.7,2,65,2.63386049464646,31.0981701933054,5.59767063479498
"65",4,6745,9.535,0.1553,14.935,8.2633,0.889,0.3476,0.10775662801813,0.01337,0.001319,"tm13","m10",27,21.6,7.6476,69.1435185185185,13,2,1,465,0.052,0.7,0.195,6,9,54,0.962246870603729,5.93770324465278,24.7,2,65,2.63386049464646,28.9884813888279,6.95723553331869
"66",5,6978,9.623,0.1621,15.452,8.5932,0.892,0.4062,0.130219015491297,0.01261,0.001286,"tm13","m10",27,21.6,7.6476,71.537037037037,13,2,1,465,0.052,0.7,0.195,6,9,54,0.962473979193321,6.38699933666667,24.7,2,65,2.63386049464646,26.9492747575313,8.08478242725938
"67",6,7227,9.731,0.1693,16.007,8.9437,0.895,0.4557,0.150859279225382,0.01188,0.001252,"tm13","m10",27,21.6,7.6476,74.1064814814815,13,2,1,465,0.052,0.7,0.195,6,9,54,0.962712121289578,6.8845724881713,24.7,2,65,2.63386049464646,25.0015524269279,9.00055887369404
"68",7,7493,9.858,0.1769,16.599,9.314,0.8979,0.4971,0.169740251073457,0.0112,0.001217,"tm13","m10",27,21.6,7.6476,76.8472222222222,13,2,1,465,0.052,0.7,0.195,6,9,54,0.962958665699783,7.43287384259259,24.7,2,65,2.63386049464646,23.1572610601396,9.72604964525865
"69",8,7775,10.01,0.1849,17.225,9.704,0.9007,0.5317,0.186956178815129,0.01056,0.001182,"tm13","m10",27,21.6,7.6476,79.7453703703704,13,2,1,465,0.052,0.7,0.195,6,9,54,0.963205278756361,8.03410333333333,24.7,2,65,2.63386049464646,21.424295015706,10.2836616075389
"70",9,8071,10.17,0.1933,17.883,10.1135,0.9034,0.5603,0.202632726156542,0.009959,0.001146,"tm13","m10",27,21.6,7.6476,82.7916666666667,13,2,1,465,0.052,0.7,0.195,6,9,54,0.963447139842065,8.69080913946759,24.7,2,65,2.63386049464646,19.8054056000756,10.6949190240408
"71",10,8381,10.36,0.2021,18.571,10.5426,0.906,0.5839,0.216801309024232,0.009406,0.001112,"tm13","m10",27,21.6,7.6476,85.9768518518518,13,2,1,465,0.052,0.7,0.195,6,9,54,0.963679490299638,9.40581975083333,24.7,2,65,2.63386049464646,18.2998403711436,10.9799042226862
"72",11,8703,10.56,0.2113,19.288,10.9916,0.9086,0.6033,0.22968183890395,0.008896,0.001078,"tm13","m10",27,21.6,7.6476,89.2962962962963,13,2,1,465,0.052,0.7,0.195,6,9,54,0.963899736036997,10.1826894818519,24.7,2,65,2.63386049464646,16.9036874105579,11.1564336909682
"73",12,9037,10.79,0.221,20.03,11.4606,0.911,0.6191,0.241305731722232,0.008427,0.001045,"tm13","m10",27,21.6,7.6476,92.7314814814815,13,2,1,465,0.052,0.7,0.195,6,9,54,0.964101073218254,11.0233091341667,24.7,2,65,2.63386049464646,15.6146396608347,11.242540555801
"74",13,9381,11.03,0.231,20.795,11.9502,0.9133,0.632,0.251798651185222,0.007998,0.001014,"tm13","m10",27,21.6,7.6476,96.2731481481481,13,2,1,465,0.052,0.7,0.195,6,9,54,0.964280133232493,11.9310077575,24.7,2,65,2.63386049464646,14.4266941651932,11.2528214488507
"75",14,9734,11.3,0.2415,21.582,12.4606,0.9155,0.6425,0.261317676925599,0.007605,0.0009846,"tm13","m10",27,21.6,7.6476,99.9166666666667,13,2,1,465,0.052,0.7,0.195,6,9,54,0.964436676835958,12.9093142823148,24.7,2,65,2.63386049464646,13.3333960453503,11.2000526780942
"76",0,6108,9.723672,0.1376,13.521,7.4004,0.8796,0,0,0.01662,0.001425,"tm13","m10",30,21.6,7.9296,62.5972222222222,13,2,1,465,0.052,0.7,0.195,6,10,60,0.961403089629987,4.81842099666667,24.7,2,65,2.54019263504569,39.6914259115807,0
"77",1,6265,9.733,0.1425,13.87,7.6407,0.8824,0.1041,0.0289969001926338,0.01582,0.001403,"tm13","m10",30,21.6,7.9296,64.212962962963,13,2,1,465,0.052,0.7,0.195,6,10,60,0.961536128489511,5.10258503631944,24.7,2,65,2.54019263504569,37.481002009513,2.24886012057078
"78",2,6441,9.763,0.148,14.264,7.9088,0.8852,0.1955,0.0564230040584727,0.01501,0.001378,"tm13","m10",30,21.6,7.9296,66.037037037037,13,2,1,465,0.052,0.7,0.195,6,10,60,0.961688861561032,5.43079720888889,24.7,2,65,2.54019263504569,35.2158242415995,4.22589890899193
"79",3,6637,9.812,0.154,14.699,8.1991,0.8881,0.275,0.0821526478913731,0.01421,0.001351,"tm13","m10",30,21.6,7.9296,68.0509259259259,13,2,1,465,0.052,0.7,0.195,6,10,60,0.961865963693306,5.80077025094907,24.7,2,65,2.54019263504569,32.9697594847356,5.9345567072524
"80",4,6850,9.88,0.1604,15.174,8.5114,0.891,0.3435,0.106122999838263,0.01343,0.001321,"tm13","m10",30,21.6,7.9296,70.25,13,2,1,465,0.052,0.7,0.195,6,10,60,0.962062137776377,6.21504398231481,24.7,2,65,2.54019263504569,30.7721072520501,7.38530574049202
"81",5,7081,9.969,0.1673,15.688,8.8452,0.8939,0.4019,0.128302643972607,0.01268,0.001289,"tm13","m10",30,21.6,7.9296,72.6296296296296,13,2,1,465,0.052,0.7,0.195,6,10,60,0.96227334009689,6.67610307,24.7,2,65,2.54019263504569,28.6469513718877,8.5940854115663
"82",6,7329,10.08,0.1746,16.239,9.1997,0.8967,0.4513,0.148754412147477,0.01197,0.001256,"tm13","m10",30,21.6,7.9296,75.1805555555556,13,2,1,465,0.052,0.7,0.195,6,10,60,0.962494484134311,7.18589631780092,24.7,2,65,2.54019263504569,26.6146339359552,9.58126821694387
"83",7,7593,10.2,0.1822,16.826,9.574,0.8995,0.4929,0.167509720289408,0.01129,0.001221,"tm13","m10",30,21.6,7.9296,77.8981481481482,13,2,1,465,0.052,0.7,0.195,6,10,60,0.962723501644972,7.7467400462963,24.7,2,65,2.54019263504569,24.6878040126616,10.3688776853179
"84",8,7872,10.35,0.1903,17.448,9.9678,0.9022,0.5278,0.184662816178008,0.01065,0.001186,"tm13","m10",30,21.6,7.9296,80.7777777777778,13,2,1,465,0.052,0.7,0.195,6,10,60,0.962956953373744,8.36150287416667,24.7,2,65,2.54019263504569,22.8726824445493,10.9788875733836
"85",9,8166,10.52,0.1988,18.101,10.3811,0.9048,0.5568,0.200276531666349,0.01006,0.001152,"tm13","m10",30,21.6,7.9296,83.8009259259259,13,2,1,465,0.052,0.7,0.195,6,10,60,0.963185210549435,9.03196791854166,24.7,2,65,2.54019263504569,21.1747873469949,11.4343851673773
"86",10,8473,10.7,0.2077,18.784,10.8139,0.9073,0.5808,0.214445114534039,0.009509,0.001118,"tm13","m10",30,21.6,7.9296,86.9629629629629,13,2,1,465,0.052,0.7,0.195,6,10,60,0.963405811874808,9.76129449909722,24.7,2,65,2.54019263504569,19.5926882461837,11.7556129477102
"87",11,8793,10.91,0.217,19.495,11.2663,0.9097,0.6006,0.227325644413757,0.009,0.001084,"tm13","m10",30,21.6,7.9296,90.2546296296296,13,2,1,465,0.052,0.7,0.195,6,10,60,0.963614709322744,10.5523060613194,24.7,2,65,2.54019263504569,18.1240004685844,11.9618403092657
"88",12,9124,11.13,0.2267,20.232,11.7388,0.912,0.6169,0.238980953158576,0.008532,0.001052,"tm13","m10",30,21.6,7.9296,93.6666666666667,13,2,1,465,0.052,0.7,0.195,6,10,60,0.963807669111755,11.4082332181481,24.7,2,65,2.54019263504569,16.7642084749601,12.0702301019712
"89",13,9465,11.38,0.2368,20.992,12.2317,0.9142,0.6302,0.249568120401173,0.008101,0.001021,"tm13","m10",30,21.6,7.9296,97.1851851851852,13,2,1,465,0.052,0.7,0.195,6,10,60,0.96398001780369,12.3315837224306,24.7,2,65,2.54019263504569,15.5089568627041,12.0969863529092
