"","V","rpm","thrust","Q","Volts","Amps","effmot","effprop","adv","CT","CP","prop","motor","capacity","Volts100","vmass","throttle","Prop_diam","struct_mass","payload","motor_Kv","motor_IR","motor_I0","motor_mass","batt_ser","batt_par","total_batt","effesc","I_batt","thrust0","C_d","hover_throttle","t2wr","endur","range"
"1",0,3728,5.96570625,0.09577,8.296,5.3637,0.8403,0,0,0.01545,0.001302,"tm15","m10",9,18,4.865,46.0888888888889,15,1,1,465,0.052,0.7,0.195,5,3,15,0.952666944948919,2.59489399358333,27.2,1,65,4.55939311460399,22.1107298185888,0
"2",1,3878,5.971,0.1011,8.632,5.621,0.8458,0.1455,0.040620793010916,0.01429,0.001269,"tm15","m10",9,18,4.865,47.9555555555555,15,1,1,465,0.052,0.7,0.195,5,3,15,0.953069708127922,2.82831544722222,27.2,1,65,4.55939311460399,20.2859267541567,1.2171556052494
"3",0,3816,6.253875,0.1002,8.497,5.5803,0.8447,0,0,0.01545,0.0013,"tm15","m10",12,18,5.1,47.2055555555556,15,1,1,465,0.052,0.7,0.195,5,4,20,0.952576873469383,2.76535331691667,27.2,1,65,4.34930343187224,27.6637345152324,0
"4",1,3966,6.259,0.1056,8.833,5.8431,0.8499,0.1427,0.039709731141375,0.01432,0.001268,"tm15","m10",12,18,5.1,49.0722222222222,15,1,1,465,0.052,0.7,0.195,5,4,20,0.95294554897399,3.00892219891667,27.2,1,65,4.34930343187224,25.4243861896938,1.52546317138163
"5",2,4136,6.273,0.1115,9.214,6.1304,0.8552,0.2598,0.0761522059230166,0.0132,0.001231,"tm15","m10",12,18,5.1,51.1888888888889,15,1,1,465,0.052,0.7,0.195,5,4,20,0.953384130820775,3.29152074488889,27.2,1,65,4.34930343187224,23.2415366419276,2.78898439703131
"6",3,4326,6.298,0.1178,9.639,6.4377,0.8603,0.3539,0.109201760638781,0.01211,0.001189,"tm15","m10",12,18,5.1,53.55,15,1,1,465,0.052,0.7,0.195,5,4,20,0.95389507154213,3.61401212025,27.2,1,65,4.34930343187224,21.1676102499369,3.81016984498864
"7",4,4536,6.332,0.1245,10.106,6.7628,0.8653,0.4283,0.138889811215205,0.01108,0.001143,"tm15","m10",12,18,5.1,56.1444444444444,15,1,1,465,0.052,0.7,0.195,5,4,20,0.954464145732867,3.978081844,27.2,1,65,4.34930343187224,19.2303735820273,4.61528965968655
"8",5,4764,6.376,0.1315,10.614,7.1043,0.8701,0.4859,0.165279189505359,0.01011,0.001095,"tm15","m10",12,18,5.1,58.9666666666667,15,1,1,465,0.052,0.7,0.195,5,4,20,0.955079155761856,4.38620074025,27.2,1,65,4.34930343187224,17.4410622154151,5.23231866462453
"9",6,5009,6.43,0.1388,11.16,7.4609,0.8747,0.5298,0.188621222921531,0.009222,0.001045,"tm15","m10",12,18,5.1,62,15,1,1,465,0.052,0.7,0.195,5,4,20,0.95572124625708,4.84007028002778,27.2,1,65,4.34930343187224,15.8055556167587,5.69000002203314
"10",0,3902,6.54204375,0.1047,8.694,5.7966,0.8488,0,0,0.01546,0.001298,"tm15","m10",15,18,5.335,48.3,15,1,1,465,0.052,0.7,0.195,5,5,25,0.952471726576853,2.939465521,27.2,1,65,4.15772211856578,32.5314242731681,0
"11",1,4052,6.547,0.1102,9.029,6.0649,0.8537,0.14,0.0388615011249057,0.01435,0.001268,"tm15","m10",15,18,5.335,50.1611111111111,15,1,1,465,0.052,0.7,0.195,5,5,25,0.952803563014675,3.19291546113889,27.2,1,65,4.15772211856578,29.9491174019031,1.79694704411418
"12",2,4221,6.562,0.1162,9.409,6.3575,0.8586,0.2555,0.0746128255227576,0.01325,0.001232,"tm15","m10",15,18,5.335,52.2722222222222,15,1,1,465,0.052,0.7,0.195,5,5,25,0.953208302202186,3.48633821180556,27.2,1,65,4.15772211856578,27.4284920711913,3.29141904854296
"13",3,4410,6.586,0.1226,9.832,6.6701,0.8635,0.3489,0.107128309487412,0.01218,0.001191,"tm15","m10",15,18,5.335,54.6222222222222,15,1,1,465,0.052,0.7,0.195,5,5,25,0.953683033278513,3.82030162780556,27.2,1,65,4.15772211856578,25.0307460814105,4.50553429465389
"14",4,4618,6.62,0.1294,10.296,7.0004,0.8682,0.4232,0.136407953018869,0.01117,0.001146,"tm15","m10",15,18,5.335,57.2,15,1,1,465,0.052,0.7,0.195,5,5,25,0.954215098767194,4.19635866711111,27.2,1,65,4.15772211856578,22.7876136397633,5.46902727354319
"15",5,4844,6.665,0.1365,10.8,7.347,0.8727,0.4812,0.162546003896736,0.01022,0.001099,"tm15","m10",15,18,5.335,60,15,1,1,465,0.052,0.7,0.195,5,5,25,0.954793194446286,4.616916025,27.2,1,65,4.15772211856578,20.7118776867942,6.21356330603825
"16",6,5087,6.718,0.1439,11.342,7.7085,0.8771,0.5257,0.185730957680229,0.00934,0.00105,"tm15","m10",15,18,5.335,63.0111111111111,15,1,1,465,0.052,0.7,0.195,5,5,25,0.955403416186347,5.08393775625,27.2,1,65,4.15772211856578,18.8092389373655,6.77132601745157
"17",7,5347,6.782,0.1516,11.918,8.0842,0.8812,0.5592,0.206182725855098,0.008537,0.001002,"tm15","m10",15,18,5.335,66.2111111111111,15,1,1,465,0.052,0.7,0.195,5,5,25,0.956024324955219,5.59885193788889,27.2,1,65,4.15772211856578,17.0793943224111,7.17334561541267
"18",8,5620,6.856,0.1596,12.527,8.4735,0.8851,0.5837,0.224152635833632,0.00781,0.0009547,"tm15","m10",15,18,5.335,69.5944444444444,15,1,1,465,0.052,0.7,0.195,5,5,25,0.956648408608843,6.16431825625,27.2,1,65,4.15772211856578,15.5126643409506,7.44607888365628
"19",9,5907,6.939,0.1679,13.165,8.8766,0.8888,0.6012,0.239923430954652,0.007156,0.000909,"tm15","m10",15,18,5.335,73.1388888888889,15,1,1,465,0.052,0.7,0.195,5,5,25,0.957257524451331,6.78213170988889,27.2,1,65,4.15772211856578,14.0995492406276,7.61375658993889
"20",10,6206,7.032,0.1765,13.83,9.2936,0.8924,0.6131,0.253746438630448,0.00657,0.0008655,"tm15","m10",15,18,5.335,76.8333333333333,15,1,1,465,0.052,0.7,0.195,5,5,25,0.957843791814764,7.45485091377778,27.2,1,65,4.15772211856578,12.8272182912833,7.69633097476995
"21",0,3987,6.8302125,0.1091,8.886,6.0127,0.8525,0,0,0.01546,0.001297,"tm15","m10",18,18,5.57,49.3666666666667,15,1,1,465,0.052,0.7,0.195,5,6,30,0.952346758821881,3.11679494802778,27.2,1,65,3.98230655341982,36.8166664517378,0
"22",1,4136,6.835,0.1147,9.221,6.2863,0.8571,0.1376,0.0380761029615083,0.01438,0.001267,"tm15","m10",18,18,5.57,51.2277777777778,15,1,1,465,0.052,0.7,0.195,5,6,30,0.952650058397728,3.38039321580556,27.2,1,65,3.98230655341982,33.945755027394,2.03674530164364
"23",2,4305,6.85,0.1208,9.6,6.5842,0.8618,0.2515,0.0731676929021063,0.0133,0.001232,"tm15","m10",18,18,5.57,53.3333333333333,15,1,1,465,0.052,0.7,0.195,5,6,30,0.953022919208475,3.68466829344444,27.2,1,65,3.98230655341982,31.1425590748988,3.73710708898785
"24",3,4493,6.874,0.1274,10.021,6.902,0.8664,0.3442,0.10514910611565,0.01226,0.001192,"tm15","m10",18,18,5.57,55.6722222222222,15,1,1,465,0.052,0.7,0.195,5,6,30,0.953463811000847,4.03003945555556,27.2,1,65,3.98230655341982,28.4736666391226,5.12525999504207
"25",4,4699,6.909,0.1343,10.482,7.2374,0.8708,0.4183,0.134051758528676,0.01126,0.001148,"tm15","m10",18,18,5.57,58.2333333333333,15,1,1,465,0.052,0.7,0.195,5,6,30,0.953961049775798,4.41797835211111,27.2,1,65,3.98230655341982,25.9734183498584,6.23362040396602
"26",5,4923,6.953,0.1415,10.983,7.5889,0.8751,0.4766,0.159938481994256,0.01032,0.001102,"tm15","m10",18,18,5.57,61.0166666666667,15,1,1,465,0.052,0.7,0.195,5,6,30,0.954508538475611,4.85118113669444,27.2,1,65,3.98230655341982,23.6540332687288,7.09620998061864
"27",6,5164,7.007,0.149,11.52,7.9553,0.8793,0.5217,0.18296635614507,0.009453,0.001055,"tm15","m10",18,18,5.57,64,15,1,1,465,0.052,0.7,0.195,5,6,30,0.955084102533916,5.33083106136111,27.2,1,65,3.98230655341982,21.525724353137,7.74926076712932
"28",7,5421,7.07,0.1568,12.092,8.3357,0.8832,0.556,0.203323876540331,0.008656,0.001008,"tm15","m10",18,18,5.57,67.1777777777778,15,1,1,465,0.052,0.7,0.195,5,6,30,0.955678927603686,5.85943444025,27.2,1,65,3.98230655341982,19.5838013327279,8.22519655974574
"29",8,5693,7.144,0.1649,12.696,8.7296,0.8869,0.5814,0.221325202445401,0.007933,0.0009612,"tm15","m10",18,18,5.57,70.5333333333333,15,1,1,465,0.052,0.7,0.195,5,6,30,0.956277567548025,6.43879776711111,27.2,1,65,3.98230655341982,17.8216499648637,8.55439198313456
"30",9,5977,7.227,0.1733,13.329,9.1371,0.8905,0.5998,0.237127413492958,0.007279,0.0009161,"tm15","m10",18,18,5.57,74.05,15,1,1,465,0.052,0.7,0.195,5,6,30,0.956865667302352,7.07102656225,27.2,1,65,3.98230655341982,16.228195296651,8.76322546019156
"31",10,6274,7.32,0.1819,13.989,9.5582,0.8938,0.6125,0.251013253021824,0.006693,0.0008731,"tm15","m10",18,18,5.57,77.7166666666667,15,1,1,465,0.052,0.7,0.195,5,6,30,0.957435231618017,7.75855555344444,27.2,1,65,3.98230655341982,14.7901241680297,8.87407450081784
"32",11,6581,7.423,0.1908,14.672,9.9933,0.897,0.6208,0.263234048444289,0.006168,0.0008324,"tm15","m10",18,18,5.57,81.5111111111111,15,1,1,465,0.052,0.7,0.195,5,6,30,0.957973421330383,8.50300194691667,27.2,1,65,3.98230655341982,13.4952338852057,8.90685436423577
"33",12,6898,7.536,0.2001,15.377,10.4428,0.9,0.6257,0.273978295319566,0.005699,0.0007943,"tm15","m10",18,18,5.57,85.4277777777778,15,1,1,465,0.052,0.7,0.195,5,6,30,0.958478203144771,9.30751679955556,27.2,1,65,3.98230655341982,12.3287448705416,8.87669630678993
"34",13,7223,7.658,0.2096,16.101,10.907,0.9029,0.6279,0.283434489206871,0.005282,0.0007588,"tm15","m10",18,18,5.57,89.45,15,1,1,465,0.052,0.7,0.195,5,6,30,0.958943678958449,10.1740193027778,27.2,1,65,3.98230655341982,11.278728355535,8.79740811731729
"35",0,4069,7.11838125,0.1135,9.075,6.2286,0.8559,0,0,0.01547,0.001295,"tm15","m10",21,18,5.805,50.4166666666667,15,1,1,465,0.052,0.7,0.195,5,7,35,0.952213069085026,3.297846461,27.2,1,65,3.82109345435804,40.5946733976831,0
"36",1,4218,7.123,0.1193,9.41,6.5074,0.8603,0.1352,0.0373221207246467,0.01441,0.001266,"tm15","m10",21,18,5.805,52.2777777777778,15,1,1,465,0.052,0.7,0.195,5,7,35,0.952489885488649,3.57161179655556,27.2,1,65,3.82109345435804,37.4830770043677,2.24898462026206
"37",2,4386,7.138,0.1255,9.787,6.8105,0.8648,0.2477,0.0718168080610627,0.01335,0.001232,"tm15","m10",21,18,5.805,54.3722222222222,15,1,1,465,0.052,0.7,0.195,5,7,35,0.952828328802198,3.88634561180556,27.2,1,65,3.82109345435804,34.4475281851742,4.13370338222091
"38",3,4573,7.162,0.1321,10.206,7.1333,0.8691,0.3396,0.103295566450032,0.01232,0.001193,"tm15","m10",21,18,5.805,56.7,15,1,1,465,0.052,0.7,0.195,5,7,35,0.953238006419366,4.24299185802778,27.2,1,65,3.82109345435804,31.552028492986,5.67936512873748
"39",4,4778,7.197,0.1391,10.665,7.4737,0.8733,0.4136,0.131821227744628,0.01134,0.001151,"tm15","m10",21,18,5.805,59.25,15,1,1,465,0.052,0.7,0.195,5,7,35,0.953706556162496,4.64311293802778,27.2,1,65,3.82109345435804,28.8330268479029,6.91992644349668
"40",5,5001,7.241,0.1464,11.162,7.8301,0.8774,0.4721,0.15745662379792,0.01042,0.001106,"tm15","m10",21,18,5.805,62.0111111111111,15,1,1,465,0.052,0.7,0.195,5,7,35,0.954220579516743,5.08847966113889,27.2,1,65,3.82109345435804,26.3094301078599,7.89282903235796
"41",6,5240,7.295,0.154,11.695,8.2013,0.8813,0.5178,0.180327418316054,0.00956,0.00106,"tm15","m10",21,18,5.805,64.9722222222222,15,1,1,465,0.052,0.7,0.195,5,7,35,0.954766751584713,5.58101426580556,27.2,1,65,3.82109345435804,23.9875753087108,8.63552711113588
"42",7,5495,7.358,0.162,12.263,8.5864,0.885,0.5527,0.200622106858244,0.00877,0.001013,"tm15","m10",21,18,5.805,68.1277777777778,15,1,1,465,0.052,0.7,0.195,5,7,35,0.955336108791305,6.12320989155556,27.2,1,65,3.82109345435804,21.863532750139,9.18268375505838
"43",8,5764,7.432,0.1701,12.863,8.9848,0.8886,0.579,0.218592016836778,0.00805,0.0009674,"tm15","m10",21,18,5.805,71.4611111111111,15,1,1,465,0.052,0.7,0.195,5,7,35,0.955913390367592,6.71675695288889,27.2,1,65,3.82109345435804,19.931493865119,9.5671170552571
"44",9,6046,7.515,0.1786,13.491,9.3966,0.892,0.5982,0.23442564381087,0.007398,0.0009229,"tm15","m10",21,18,5.805,74.95,15,1,1,465,0.052,0.7,0.195,5,7,35,0.956480865065371,7.363191421,27.2,1,65,3.82109345435804,18.1816541694387,9.81809325149691
"45",10,6340,7.608,0.1873,14.145,9.8218,0.8952,0.6117,0.248374315192809,0.006811,0.0008803,"tm15","m10",21,18,5.805,78.5833333333333,15,1,1,465,0.052,0.7,0.195,5,7,35,0.957030708202724,8.06483822011111,27.2,1,65,3.82109345435804,16.5998370142328,9.9599022085397
"46",11,6645,7.711,0.1963,14.824,10.2608,0.8982,0.6208,0.260689358394881,0.006284,0.0008399,"tm15","m10",21,18,5.805,82.3555555555556,15,1,1,465,0.052,0.7,0.195,5,7,35,0.957558406928734,8.82488084622222,27.2,1,65,3.82109345435804,15.1701764967523,10.0123164878565
"47",12,6960,7.824,0.2056,15.524,10.714,0.9011,0.6264,0.271527853049766,0.005813,0.000802,"tm15","m10",21,18,5.805,86.2444444444444,15,1,1,465,0.052,0.7,0.195,5,7,35,0.958052790412066,9.64480232222222,27.2,1,65,3.82109345435804,13.8805333201639,9.99398399051803
"48",13,7283,7.946,0.2153,16.244,11.1816,0.9038,0.6293,0.281109710643215,0.005391,0.0007666,"tm15","m10",21,18,5.805,90.2444444444445,15,1,1,465,0.052,0.7,0.195,5,7,35,0.958513206994951,10.527526096,27.2,1,65,3.82109345435804,12.7166628492963,9.91899702245108
"49",14,7614,8.079,0.2252,16.981,11.6641,0.9064,0.63,0.289560594881371,0.005014,0.0007336,"tm15","m10",21,18,5.805,94.3388888888889,15,1,1,465,0.052,0.7,0.195,5,7,35,0.958934008274695,11.4750152189167,27.2,1,65,3.82109345435804,11.6666511935693,9.79998700259821
"50",15,7952,8.221,0.2354,17.734,12.162,0.9088,0.6291,0.297069001323451,0.004678,0.0007031,"tm15","m10",21,18,5.805,98.5222222222222,15,1,1,465,0.052,0.7,0.195,5,7,35,0.959315377499851,12.4904415666667,27.2,1,65,3.82109345435804,10.7181959329023,9.64637633961203
"51",0,4150,7.40655,0.118,9.26,6.4442,0.8591,0,0,0.01547,0.001294,"tm15","m10",24,18,6.04,51.4444444444444,15,1,1,465,0.052,0.7,0.195,5,8,40,0.952066632326466,3.482091249,27.2,1,65,3.67242508320338,43.9391127512638,0
"52",1,4299,7.411,0.1238,9.594,6.7282,0.8633,0.133,0.036630970340857,0.01443,0.001265,"tm15","m10",24,18,6.04,53.3,15,1,1,465,0.052,0.7,0.195,5,8,40,0.952313832770356,3.76570252011111,27.2,1,65,3.67242508320338,40.6298689774055,2.43779213864433
"53",2,4466,7.426,0.1301,9.971,7.0363,0.8675,0.244,0.0705287550730909,0.0134,0.001232,"tm15","m10",24,18,6.04,55.3944444444444,15,1,1,465,0.052,0.7,0.195,5,8,40,0.952629811456494,4.09153613247222,27.2,1,65,3.67242508320338,37.3942683252202,4.48731219902642
"54",3,4652,7.451,0.1369,10.388,7.3641,0.8716,0.3352,0.101536274564022,0.01239,0.001194,"tm15","m10",24,18,6.04,57.7111111111111,15,1,1,465,0.052,0.7,0.195,5,8,40,0.953009599360746,4.45945553558333,27.2,1,65,3.67242508320338,34.3091210976692,6.17564179758046
"55",4,4856,7.485,0.1439,10.844,7.7094,0.8756,0.409,0.129716360666723,0.01142,0.001153,"tm15","m10",24,18,6.04,60.2444444444444,15,1,1,465,0.052,0.7,0.195,5,8,40,0.953446925168836,4.871257201,27.2,1,65,3.67242508320338,31.4087295510882,7.53809509226117
"56",5,5077,7.529,0.1514,11.338,8.0706,0.8795,0.4678,0.155100429307728,0.01051,0.001109,"tm15","m10",24,18,6.04,62.9888888888889,15,1,1,465,0.052,0.7,0.195,5,8,40,0.953933059779412,5.32907546766667,27.2,1,65,3.67242508320338,28.7104209591896,8.61312628775687
"57",6,5314,7.583,0.1591,11.868,8.4466,0.8832,0.5139,0.177782728266646,0.009661,0.001064,"tm15","m10",24,18,6.04,65.9333333333333,15,1,1,465,0.052,0.7,0.195,5,8,40,0.954454321221972,5.83487843211111,27.2,1,65,3.67242508320338,26.2216259996086,9.43978535985909
"58",7,5567,7.647,0.1671,12.432,8.8362,0.8867,0.5495,0.198014584955765,0.008878,0.001018,"tm15","m10",24,18,6.04,69.0666666666667,15,1,1,465,0.052,0.7,0.195,5,8,40,0.954999343207498,6.390442929,27.2,1,65,3.67242508320338,23.9420024088912,10.0556410117343
"59",8,5834,7.72,0.1754,13.027,9.2392,0.8901,0.5765,0.215953079007762,0.008162,0.0009732,"tm15","m10",24,18,6.04,72.3722222222222,15,1,1,465,0.052,0.7,0.195,5,8,40,0.955551839072366,6.99764689066667,27.2,1,65,3.67242508320338,21.8644927917224,10.4949565400268
"60",9,6114,7.803,0.1839,13.65,9.6552,0.8934,0.5965,0.231818121908391,0.007512,0.0009293,"tm15","m10",24,18,6.04,75.8333333333333,15,1,1,465,0.052,0.7,0.195,5,8,40,0.956099283030604,7.658054064,27.2,1,65,3.67242508320338,19.978965768764,10.7886415151326
"61",10,6406,7.897,0.1927,14.3,10.0846,0.8965,0.6108,0.245829625143401,0.006925,0.0008872,"tm15","m10",24,18,6.04,79.4444444444444,15,1,1,465,0.052,0.7,0.195,5,8,40,0.95663499959527,8.37482890322222,27.2,1,65,3.67242508320338,18.269029942944,10.9614179657664
"62",11,6708,7.999,0.2018,14.974,10.5274,0.8994,0.6207,0.258238916125081,0.006396,0.0008471,"tm15","m10",24,18,6.04,83.1888888888889,15,1,1,465,0.052,0.7,0.195,5,8,40,0.957149440981004,9.14969670766667,27.2,1,65,3.67242508320338,16.7218657501291,11.0364313950852
"63",12,7021,8.112,0.2112,15.669,10.9842,0.9021,0.6269,0.269171658559573,0.005922,0.0008094,"tm15","m10",24,18,6.04,87.05,15,1,1,465,0.052,0.7,0.195,5,8,40,0.957633473717793,9.984765949,27.2,1,65,3.67242508320338,15.3233436598805,11.032807435114
"64",13,7342,8.235,0.2209,16.384,11.4552,0.9048,0.6304,0.27884776393263,0.005497,0.000774,"tm15","m10",24,18,6.04,91.0222222222222,15,1,1,465,0.052,0.7,0.195,5,8,40,0.9580860733675,10.882923664,27.2,1,65,3.67242508320338,14.0587221525879,10.9658032790186
"65",14,7671,8.367,0.2308,17.117,11.941,0.9072,0.6317,0.28742431187693,0.005117,0.0007411,"tm15","m10",24,18,6.04,95.0944444444444,15,1,1,465,0.052,0.7,0.195,5,8,40,0.958503308031952,11.8468319472222,27.2,1,65,3.67242508320338,12.9148451401705,10.8484699177433
"66",15,8007,8.509,0.2411,17.866,12.4418,0.9096,0.6313,0.295026966098617,0.004776,0.0007105,"tm15","m10",24,18,6.04,99.2555555555555,15,1,1,465,0.052,0.7,0.195,5,8,40,0.95888330294669,12.8787076312222,27.2,1,65,3.67242508320338,11.8800740245922,10.6920666221329
"67",0,4229,7.69471875,0.1224,9.441,6.6597,0.8621,0,0,0.01548,0.001292,"tm15","m10",27,18,6.275,52.45,15,1,1,465,0.052,0.7,0.195,5,9,45,0.95190706580016,3.66948915025,27.2,1,65,3.53489203227863,46.9070742417302,0
"68",1,4378,7.7,0.1283,9.776,6.9487,0.866,0.1309,0.0359712358836031,0.01446,0.001265,"tm15","m10",27,18,6.275,54.3111111111111,15,1,1,465,0.052,0.7,0.195,5,9,45,0.952136536535172,3.96362919913889,27.2,1,65,3.53489203227863,43.426110605249,2.60556663631494
"69",2,4545,7.714,0.1348,10.151,7.2618,0.87,0.2406,0.0693035339381908,0.01344,0.001232,"tm15","m10",27,18,6.275,56.3944444444444,15,1,1,465,0.052,0.7,0.195,5,9,45,0.952422056860094,4.29982877566667,27.2,1,65,3.53489203227863,40.0306637729575,4.80367965275491
"70",3,4730,7.739,0.1416,10.566,7.5945,0.8739,0.3311,0.0998712304576195,0.01245,0.001196,"tm15","m10",27,18,6.275,58.7,15,1,1,465,0.052,0.7,0.195,5,9,45,0.952773851470618,4.67893980625,27.2,1,65,3.53489203227863,36.7871798158378,6.6216923668508
"71",4,4932,7.773,0.1488,11.02,7.9446,0.8777,0.4046,0.127705741368425,0.0115,0.001155,"tm15","m10",27,18,6.275,61.2222222222222,15,1,1,465,0.052,0.7,0.195,5,9,45,0.953185776945879,5.10274154766667,27.2,1,65,3.53489203227863,33.7318671526109,8.09564811662661
"72",5,5152,7.817,0.1563,11.511,8.3106,0.8814,0.4636,0.152838482597143,0.0106,0.001112,"tm15","m10",27,18,6.275,63.95,15,1,1,465,0.052,0.7,0.195,5,9,45,0.95364495179582,5.572963701,27.2,1,65,3.53489203227863,30.885720638933,9.26571619167989
"73",6,5387,7.871,0.1641,12.038,8.6911,0.8849,0.5101,0.175395117849918,0.009759,0.001068,"tm15","m10",27,18,6.275,66.8777777777778,15,1,1,465,0.052,0.7,0.195,5,9,45,0.954143187264669,6.09176339780555,27.2,1,65,3.53489203227863,28.2553652792892,10.1719315005441
"74",7,5638,7.935,0.1722,12.597,9.0854,0.8883,0.5463,0.195532726759429,0.008982,0.001023,"tm15","m10",27,18,6.275,69.9833333333333,15,1,1,465,0.052,0.7,0.195,5,9,45,0.954660268414363,6.66023922544445,27.2,1,65,3.53489203227863,25.8436662969135,10.8543398447037
"75",8,5903,8.008,0.1806,13.188,9.4927,0.8916,0.574,0.213439804884891,0.00827,0.0009788,"tm15","m10",27,18,6.275,73.2666666666667,15,1,1,465,0.052,0.7,0.195,5,9,45,0.955192919925818,7.28123578136111,27.2,1,65,3.53489203227863,23.639531141213,11.3469749477822
"76",9,6181,8.092,0.1892,13.807,9.913,0.8947,0.5947,0.229304847785519,0.007622,0.0009355,"tm15","m10",27,18,6.275,76.7055555555556,15,1,1,465,0.052,0.7,0.195,5,9,45,0.955723299173165,7.95609119166667,27.2,1,65,3.53489203227863,21.6343674115106,11.6825584022157
"77",10,6470,8.185,0.1981,14.453,10.3464,0.8976,0.6098,0.243379182873601,0.007035,0.0008938,"tm15","m10",27,18,6.275,80.2944444444444,15,1,1,465,0.052,0.7,0.195,5,9,45,0.956245467874175,8.687711136,27.2,1,65,3.53489203227863,19.8124681294652,11.8874808776791
"78",11,6771,8.288,0.2073,15.122,10.7932,0.9004,0.6203,0.255851305708353,0.006505,0.000854,"tm15","m10",27,18,6.275,84.0111111111111,15,1,1,465,0.052,0.7,0.195,5,9,45,0.956745874579106,9.47742497288889,27.2,1,65,3.53489203227863,18.1615787508084,11.9866419755336
"79",12,7081,8.4,0.2167,15.813,11.2535,0.9031,0.6272,0.266878295922453,0.006029,0.0008165,"tm15","m10",27,18,6.275,87.85,15,1,1,465,0.052,0.7,0.195,5,9,45,0.957222221381474,10.3280090340278,27.2,1,65,3.53489203227863,16.6658452207873,11.9994085589669
"80",13,7400,8.523,0.2265,16.524,11.728,0.9056,0.6313,0.276648649075117,0.005601,0.0007812,"tm15","m10",27,18,6.275,91.8,15,1,1,465,0.052,0.7,0.195,5,9,45,0.957668768545994,11.2422001777778,27.2,1,65,3.53489203227863,15.3106151178695,11.9422797919382
"81",14,7727,8.655,0.2365,17.252,12.2169,0.908,0.6332,0.285350860725561,0.005217,0.0007483,"tm15","m10",27,18,6.275,95.8444444444444,15,1,1,465,0.052,0.7,0.195,5,9,45,0.958080107870091,12.2215458155833,27.2,1,65,3.53489203227863,14.0837339725494,11.8303365369415
"82",15,8061,8.797,0.2469,17.996,12.7207,0.9102,0.6333,0.293047762726856,0.004872,0.0007177,"tm15","m10",27,18,6.275,99.9777777777778,15,1,1,465,0.052,0.7,0.195,5,9,45,0.958455818813717,13.2691282458056,27.2,1,65,3.53489203227863,12.9718393560941,11.6746554204847
"83",0,4307,7.9828875,0.1268,9.62,6.875,0.8648,0,0,0.01549,0.001291,"tm15","m10",30,18,6.51,53.4444444444444,15,1,1,465,0.052,0.7,0.195,5,10,50,0.951744948183325,3.86059895833333,27.2,1,65,3.40728840284922,49.5389451388561,0
"84",1,4455,7.988,0.1328,9.954,7.169,0.8686,0.1289,0.0353429173528852,0.01448,0.001264,"tm15","m10",30,18,6.51,55.3,15,1,1,465,0.052,0.7,0.195,5,10,50,0.951948318980151,4.16457166944444,27.2,1,65,3.40728840284922,45.9230900990864,2.75538540594519
"85",2,4622,8.002,0.1394,10.329,7.487,0.8723,0.2373,0.0681411446563626,0.01348,0.001233,"tm15","m10",30,18,6.51,57.3833333333333,15,1,1,465,0.052,0.7,0.195,5,10,50,0.952214135249623,4.51189496944444,27.2,1,65,3.40728840284922,42.3879547939807,5.08655457527768
"86",3,4806,8.027,0.1463,10.742,7.8245,0.876,0.327,0.0983004341308246,0.01251,0.001197,"tm15","m10",30,18,6.51,59.6777777777778,15,1,1,465,0.052,0.7,0.195,5,10,50,0.952539299340042,4.90214705625,27.2,1,65,3.40728840284922,39.0135175068168,7.02243315122703
"87",4,5007,8.061,0.1536,11.193,8.1793,0.8797,0.4004,0.125789369849735,0.01157,0.001157,"tm15","m10",30,18,6.51,62.1833333333333,15,1,1,465,0.052,0.7,0.195,5,10,50,0.952922982488029,5.33743175136111,27.2,1,65,3.40728840284922,35.8318399015086,8.59964157636207
"88",5,5225,8.105,0.1612,11.682,8.5499,0.8832,0.4594,0.150702199592702,0.01068,0.001115,"tm15","m10",30,18,6.51,64.9,15,1,1,465,0.052,0.7,0.195,5,10,50,0.953360653429899,5.82034205002778,27.2,1,65,3.40728840284922,32.8588935763813,9.85766807291441
"89",6,5459,8.159,0.1691,12.205,8.9351,0.8866,0.5064,0.173070339286262,0.009852,0.001072,"tm15","m10",30,18,6.51,67.8055555555556,15,1,1,465,0.052,0.7,0.195,5,10,50,0.953831954425511,6.35174169447222,27.2,1,65,3.40728840284922,30.1098516280095,10.8395465860834
"90",7,5708,8.223,0.1773,12.761,9.3338,0.8898,0.5431,0.193113700416165,0.009081,0.001028,"tm15","m10",30,18,6.51,70.8944444444444,15,1,1,465,0.052,0.7,0.195,5,10,50,0.954329632230481,6.93381556233333,27.2,1,65,3.40728840284922,27.582216209922,11.5845308081672
"91",8,5971,8.296,0.1858,13.348,9.7455,0.8929,0.5714,0.21098936261509,0.008374,0.0009842,"tm15","m10",30,18,6.51,74.1555555555556,15,1,1,465,0.052,0.7,0.195,5,10,50,0.954842078720105,7.56861247291667,27.2,1,65,3.40728840284922,25.2688323896043,12.1290395470101
"92",9,6247,8.38,0.1945,13.963,10.17,0.8959,0.5928,0.226885821442255,0.007727,0.0009414,"tm15","m10",30,18,6.51,77.5722222222222,15,1,1,465,0.052,0.7,0.195,5,10,50,0.955355615613561,8.2577575,27.2,1,65,3.40728840284922,23.1600407253422,12.5064219916848
