"","V","rpm","thrust","Q","Volts","Amps","effmot","effprop","adv","CT","CP","prop","motor","capacity","Volts100","vmass","throttle","Prop_diam","struct_mass","payload","motor_Kv","motor_IR","motor_I0","motor_mass","batt_ser","batt_par","total_batt","effesc","I_batt","thrust0","C_d","hover_throttle","t2wr","endur","range"
"12",6,5769,9.459,0.1916,12.929,10.0281,0.8927,0.4904,0.163771225031636,0.01023,0.001087,"tm15","m10",18,18,7.57,71.8277777777778,15,2,2,465,0.052,0.7,0.195,5,6,30,0.952454269634655,7.56252726558333,27.2,1,65,2.93017800562066,15.1734990129849,5.46245964467456
"13",7,6011,9.523,0.2002,13.47,10.4464,0.8954,0.5291,0.183374763190036,0.009484,0.001046,"tm15","m10",18,18,7.57,74.8333333333333,15,2,2,465,0.052,0.7,0.195,5,6,30,0.952864677653024,8.20409184711111,27.2,1,65,2.93017800562066,13.9869228841467,5.87450761134163
"14",8,6266,9.596,0.209,14.041,10.8773,0.898,0.5598,0.201061929829747,0.008795,0.001006,"tm15","m10",18,18,7.57,78.0055555555556,15,2,2,465,0.052,0.7,0.195,5,6,30,0.953298166559338,8.90057129247222,27.2,1,65,2.93017800562066,12.8924308596968,6.18836681265445
"15",0,4711,9.57088125,0.1511,10.551,8.0587,0.8769,0,0,0.01552,0.001286,"tm15","m10",21,18,7.805,58.6166666666667,15,2,2,465,0.052,0.7,0.195,5,7,35,0.95071740823856,4.96860715469444,27.2,1,65,2.84195355573971,26.944170837397,0
"16",1,4859,9.576,0.1577,10.884,8.3784,0.8798,0.1194,0.0324212361850467,0.0146,0.001262,"tm15","m10",21,18,7.805,60.4666666666667,15,2,2,465,0.052,0.7,0.195,5,7,35,0.950823452946295,5.328159696,27.2,1,65,2.84195355573971,25.1259360901858,1.50755616541115
"17",2,5023,9.59,0.1647,11.255,8.722,0.8827,0.2214,0.0627061893656523,0.01368,0.001234,"tm15","m10",21,18,7.805,62.5277777777778,15,2,2,465,0.052,0.7,0.195,5,7,35,0.950984782553591,5.73476345555556,27.2,1,65,2.84195355573971,23.3444676554721,2.80133611865665
"18",3,5203,9.615,0.1722,11.661,9.0847,0.8856,0.3075,0.0908234436152809,0.01278,0.001202,"tm15","m10",21,18,7.805,64.7833333333333,15,2,2,465,0.052,0.7,0.195,5,7,35,0.95120127805691,6.18730401136111,27.2,1,65,2.84195355573971,21.637048988409,3.89466881791362
"19",4,5398,9.649,0.18,12.101,9.4645,0.8884,0.3793,0.116678751154325,0.01191,0.001167,"tm15","m10",21,18,7.805,67.2277777777778,15,2,2,465,0.052,0.7,0.195,5,7,35,0.951469249836357,6.68731336180556,27.2,1,65,2.84195355573971,20.0192502963334,4.80462007112001
"20",5,5610,9.693,0.1881,12.576,9.8596,0.8911,0.4386,0.140366359762392,0.01108,0.001129,"tm15","m10",21,18,7.805,69.8666666666667,15,2,2,465,0.052,0.7,0.195,5,7,35,0.951791344571777,7.23748320044445,27.2,1,65,2.84195355573971,18.4974522623802,5.54923567871407
"21",6,5836,9.747,0.1965,13.083,10.269,0.8938,0.487,0.161917685366018,0.0103,0.00109,"tm15","m10",21,18,7.805,72.6833333333333,15,2,2,465,0.052,0.7,0.195,5,7,35,0.952152222088796,7.838926725,27.2,1,65,2.84195355573971,17.078230821197,6.14816309563092
"22",7,6076,9.811,0.2052,13.622,10.6915,0.8964,0.5261,0.181426975744811,0.009564,0.00105,"tm15","m10",21,18,7.805,75.6777777777778,15,2,2,465,0.052,0.7,0.195,5,7,35,0.952549110787503,8.49414431180556,27.2,1,65,2.84195355573971,15.7608577257081,6.6195602447974
"23",8,6329,9.884,0.2141,14.189,11.1265,0.8989,0.5572,0.199051310531449,0.00888,0.00101,"tm15","m10",21,18,7.805,78.8277777777778,15,2,2,465,0.052,0.7,0.195,5,7,35,0.952964623983962,9.20367081180556,27.2,1,65,2.84195355573971,14.5458266312913,6.98199678301984
"24",9,6595,9.968,0.2233,14.784,11.5736,0.9013,0.5817,0.214916353432078,0.008247,0.0009699,"tm15","m10",21,18,7.805,82.1333333333333,15,2,2,465,0.052,0.7,0.195,5,7,35,0.953395568877413,9.97045064711111,27.2,1,65,2.84195355573971,13.4271764374853,7.25067527624204
"25",10,6872,10.06,0.2327,15.404,12.0327,0.9036,0.6007,0.229179184079375,0.007666,0.0009309,"tm15","m10",21,18,7.805,85.5777777777778,15,2,2,465,0.052,0.7,0.195,5,7,35,0.953829606675321,10.7957618369167,27.2,1,65,2.84195355573971,12.4006996469862,7.44041978819174
"26",11,7160,10.16,0.2424,16.048,12.5041,0.9058,0.6151,0.24193405025295,0.007134,0.0008932,"tm15","m10",21,18,7.805,89.1555555555555,15,2,2,465,0.052,0.7,0.195,5,7,35,0.95426082990604,11.6824451689167,27.2,1,65,2.84195355573971,11.459501676601,7.56327110655667
"27",12,7457,10.28,0.2523,16.713,12.9879,0.9079,0.6258,0.253400863438553,0.006649,0.0008571,"tm15","m10",21,18,7.805,92.85,15,2,2,465,0.052,0.7,0.195,5,7,35,0.954679704188098,12.63173931225,27.2,1,65,2.84195355573971,10.5983029486819,7.63077812305095
"28",0,4781,9.85905,0.1555,10.712,8.2731,0.8786,0,0,0.01552,0.001285,"tm15","m10",24,18,8.04,59.5111111111111,15,2,2,465,0.052,0.7,0.195,5,8,40,0.950517118758294,5.17972126558333,27.2,1,65,2.75888650529209,29.5382689830452,0
"29",1,4928,9.864,0.1622,11.045,8.5972,0.8814,0.1179,0.0319499972870082,0.01462,0.001261,"tm15","m10",24,18,8.04,61.3611111111111,15,2,2,465,0.052,0.7,0.195,5,8,40,0.950609612302756,5.54942573288889,27.2,1,65,2.75888650529209,27.5704203217352,1.65422521930411
"30",2,5092,9.879,0.1693,11.415,8.9452,0.8842,0.2188,0.061857959349183,0.01371,0.001234,"tm15","m10",24,18,8.04,63.4166666666667,15,2,2,465,0.052,0.7,0.195,5,8,40,0.950754023317836,5.96657760844444,27.2,1,65,2.75888650529209,25.6428408445506,3.07714090134607
"31",3,5271,9.903,0.1769,11.819,9.3124,0.8869,0.3043,0.0896296384069168,0.01283,0.001203,"tm15","m10",24,18,8.04,65.6611111111111,15,2,2,465,0.052,0.7,0.195,5,8,40,0.950950306630986,6.43001560488889,27.2,1,65,2.75888650529209,23.7946545392006,4.28303781705611
"32",4,5466,9.937,0.1848,12.259,9.6964,0.8896,0.3759,0.115233618533674,0.01197,0.001168,"tm15","m10",24,18,8.04,68.1055555555556,15,2,2,465,0.052,0.7,0.195,5,8,40,0.95120819502445,6.942525436,27.2,1,65,2.75888650529209,22.0380899444212,5.28914158666109
"33",5,5676,9.982,0.193,12.731,10.0958,0.8923,0.4352,0.138732731582525,0.01115,0.001131,"tm15","m10",24,18,8.04,70.7277777777778,15,2,2,465,0.052,0.7,0.195,5,8,40,0.951509702319693,7.50442688233333,27.2,1,65,2.75888650529209,20.3879659831435,6.11638979494306
"34",6,5901,10.04,0.2014,13.236,10.5094,0.8949,0.4837,0.160126977553472,0.01037,0.001093,"tm15","m10",24,18,8.04,73.5333333333333,15,2,2,465,0.052,0.7,0.195,5,8,40,0.951855636666722,8.11878591211111,27.2,1,65,2.75888650529209,18.8451822299888,6.78426560279598
"35",7,6139,10.1,0.2102,13.772,10.936,0.8973,0.5231,0.179542020152657,0.009642,0.001053,"tm15","m10",24,18,8.04,76.5111111111111,15,2,2,465,0.052,0.7,0.195,5,8,40,0.952236081533313,8.78695448888889,27.2,1,65,2.75888650529209,17.4121762202671,7.31311401251216
"36",8,6391,10.17,0.2192,14.336,11.3751,0.8997,0.5547,0.19713493901276,0.008961,0.001014,"tm15","m10",24,18,8.04,79.6444444444444,15,2,2,465,0.052,0.7,0.195,5,8,40,0.952636945714114,9.51006072225,27.2,1,65,2.75888650529209,16.0882253508684,7.72234816841682
"37",9,6655,10.26,0.2285,14.927,11.8262,0.9021,0.5796,0.212968565986852,0.008332,0.0009744,"tm15","m10",24,18,8.04,82.9277777777778,15,2,2,465,0.052,0.7,0.195,5,8,40,0.953052263682688,10.2903116956667,27.2,1,65,2.75888650529209,14.8683542855587,8.02891131420168
"38",10,6931,10.35,0.238,15.544,12.2892,0.9043,0.5991,0.227199980707614,0.007752,0.0009359,"tm15","m10",24,18,8.04,86.3555555555556,15,2,2,465,0.052,0.7,0.195,5,8,40,0.953475733110218,11.1302328573333,27.2,1,65,2.75888650529209,13.7463431323625,8.24780587941753
"39",11,7217,10.45,0.2478,16.184,12.7643,0.9064,0.614,0.24001767873426,0.007221,0.0008985,"tm15","m10",24,18,8.04,89.9111111111111,15,2,2,465,0.052,0.7,0.195,5,8,40,0.953895727479582,12.03121434025,27.2,1,65,2.75888650529209,12.7169208089115,8.39316773388161
"40",12,7513,10.56,0.2578,16.846,13.2516,0.9084,0.6252,0.251547323772935,0.006735,0.0008626,"tm15","m10",24,18,8.04,93.5888888888889,15,2,2,465,0.052,0.7,0.195,5,8,40,0.954308095473863,12.995829396,27.2,1,65,2.75888650529209,11.7730077348578,8.4765655690976
"41",13,7818,10.69,0.268,17.527,13.7516,0.9104,0.6332,0.261883163603245,0.006293,0.0008284,"tm15","m10",24,18,8.04,97.3722222222222,15,2,2,465,0.052,0.7,0.195,5,8,40,0.954703468351038,14.0255471515556,27.2,1,65,2.75888650529209,10.9086653338177,8.50875896037782
"42",0,4850,10.14721875,0.1599,10.87,8.4874,0.8803,0,0,0.01553,0.001284,"tm15","m10",27,18,8.275,60.3888888888889,15,2,2,465,0.052,0.7,0.195,5,9,45,0.950310227768467,5.393445641,27.2,1,65,2.68053746254362,31.9137359411833,0
"43",1,4996,10.15,0.1667,11.203,8.8159,0.8829,0.1164,0.0315101743155056,0.01463,0.001261,"tm15","m10",27,18,8.275,62.2388888888889,15,2,2,465,0.052,0.7,0.195,5,9,45,0.950389788760324,5.77333455225,27.2,1,65,2.68053746254362,29.8137927816636,1.78882756689982
"44",2,5160,10.17,0.1739,11.572,9.1682,0.8856,0.2164,0.0610411452592497,0.01374,0.001234,"tm15","m10",27,18,8.275,64.2888888888889,15,2,2,465,0.052,0.7,0.195,5,9,45,0.950518341340566,6.20096809788889,27.2,1,65,2.68053746254362,27.7577625433357,3.33093150520029
"45",3,5338,10.19,0.1815,11.976,9.5397,0.8882,0.3013,0.0884986650516245,0.01287,0.001203,"tm15","m10",27,18,8.275,66.5333333333333,15,2,2,465,0.052,0.7,0.195,5,9,45,0.950703680285402,6.67619210025,27.2,1,65,2.68053746254362,25.7819124158447,4.64074423485205
"46",4,5532,10.23,0.1895,12.414,9.928,0.8908,0.3726,0.113851317766094,0.01202,0.00117,"tm15","m10",27,18,8.275,68.9666666666667,15,2,2,465,0.052,0.7,0.195,5,9,45,0.950943743105773,7.20022684444445,27.2,1,65,2.68053746254362,23.9054968292851,5.73731923902842
"47",5,5741,10.27,0.1978,12.884,10.3316,0.8934,0.4318,0.137130519329194,0.01121,0.001133,"tm15","m10",27,18,8.275,71.5777777777778,15,2,2,465,0.052,0.7,0.195,5,9,45,0.951229200167152,7.77428792933333,27.2,1,65,2.68053746254362,22.1402913764682,6.64208741294047
"48",6,5965,10.32,0.2064,13.387,10.7493,0.8958,0.4805,0.158399101593997,0.01044,0.001096,"tm15","m10",27,18,8.275,74.3722222222222,15,2,2,465,0.052,0.7,0.195,5,9,45,0.951560813493156,8.40145282358333,27.2,1,65,2.68053746254362,20.4875280043037,7.37551008154933
"49",7,6202,10.39,0.2152,13.92,11.1801,0.8982,0.5202,0.17775131234011,0.009717,0.001057,"tm15","m10",27,18,8.275,77.3333333333333,15,2,2,465,0.052,0.7,0.195,5,9,45,0.951924724090568,9.08259212225,27.2,1,65,2.68053746254362,18.9510877162851,7.95945684083975
"50",8,6453,10.46,0.2243,14.481,11.6232,0.9006,0.5521,0.195249983420606,0.009041,0.001018,"tm15","m10",27,18,8.275,80.45,15,2,2,465,0.052,0.7,0.195,5,9,45,0.95231143168295,9.819124384,27.2,1,65,2.68053746254362,17.5295671251984,8.41419222009521
"51",9,6715,10.54,0.2337,15.069,12.0782,0.9028,0.5775,0.211052194468162,0.008414,0.0009788,"tm15","m10",27,18,8.275,83.7166666666667,15,2,2,465,0.052,0.7,0.195,5,9,45,0.952714531472961,10.6133223534444,27.2,1,65,2.68053746254362,16.2178245668887,8.75762526611988
"52",10,6989,10.64,0.2433,15.683,12.5451,0.9049,0.5975,0.22531502511546,0.007836,0.0009406,"tm15","m10",27,18,8.275,87.1277777777778,15,2,2,465,0.052,0.7,0.195,5,9,45,0.953127321777862,11.46779302225,27.2,1,65,2.68053746254362,15.009426806539,9.0056560839234
"53",11,7274,10.74,0.2531,16.319,13.0238,0.907,0.6129,0.238164139068642,0.007305,0.0009036,"tm15","m10",27,18,8.275,90.6611111111111,15,2,2,465,0.052,0.7,0.195,5,9,45,0.953536217606559,12.3828770956667,27.2,1,65,2.68053746254362,13.9002429459818,9.17416034434798
"54",12,7568,10.85,0.2632,16.977,13.5147,0.909,0.6245,0.249725200033853,0.006819,0.000868,"tm15","m10",27,18,8.275,94.3166666666667,15,2,2,465,0.052,0.7,0.195,5,9,45,0.953939023084852,13.36208525025,27.2,1,65,2.68053746254362,12.8815972040576,9.27474998692149
"55",13,7871,10.98,0.2735,17.655,14.0181,0.9108,0.6329,0.260092455790699,0.006375,0.0008339,"tm15","m10",27,18,8.275,98.0833333333333,15,2,2,465,0.052,0.7,0.195,5,9,45,0.954329224933858,14.40741768225,27.2,1,65,2.68053746254362,11.9469709142991,9.31863731315334
"56",0,4917,10.4353875,0.1643,11.027,8.7015,0.8818,0,0,0.01553,0.001284,"tm15","m10",30,18,8.51,61.2611111111111,15,2,2,465,0.052,0.7,0.195,5,10,50,0.950105871278619,5.61057008958333,27.2,1,65,2.60651557021721,34.087445116331,0
"57",1,5064,10.44,0.1712,11.359,9.0344,0.8844,0.115,0.031101767270539,0.01465,0.001261,"tm15","m10",30,18,8.51,63.1055555555556,15,2,2,465,0.052,0.7,0.195,5,10,50,0.950168636321052,6.00020679822222,27.2,1,65,2.60651557021721,31.8739014223084,1.91243408533851
"58",2,5227,10.45,0.1785,11.728,9.391,0.8869,0.2141,0.0602557470958522,0.01377,0.001234,"tm15","m10",30,18,8.51,65.1555555555556,15,2,2,465,0.052,0.7,0.195,5,10,50,0.950285823093534,6.43886089166667,27.2,1,65,2.60651557021721,29.7024587450741,3.56429504940889
"59",3,5405,10.48,0.1862,12.131,9.7667,0.8895,0.2983,0.0873991076228681,0.01291,0.001204,"tm15","m10",30,18,8.51,67.3944444444444,15,2,2,465,0.052,0.7,0.195,5,10,50,0.950456914278282,6.92531466358333,27.2,1,65,2.60651557021721,27.6160736790323,4.97089326222581
"60",4,5598,10.51,0.1943,12.567,10.1593,0.892,0.3693,0.112531848851586,0.01207,0.001171,"tm15","m10",30,18,8.51,69.8166666666667,15,2,2,465,0.052,0.7,0.195,5,10,50,0.95067957287125,7.46085728469444,27.2,1,65,2.60651557021721,25.633783451714,6.15210802841135
"61",5,5806,10.56,0.2026,13.035,10.567,0.8944,0.4285,0.135622554855471,0.01127,0.001135,"tm15","m10",30,18,8.51,72.4166666666667,15,2,2,465,0.052,0.7,0.195,5,10,50,0.950949672985661,8.04697596944444,27.2,1,65,2.60651557021721,23.7666920749117,7.1300076224735
"62",6,6028,10.61,0.2113,13.536,10.9888,0.8968,0.4773,0.156734057487595,0.01051,0.001098,"tm15","m10",30,18,8.51,75.2,15,2,2,465,0.052,0.7,0.195,5,10,50,0.951267231879821,8.68691501511111,27.2,1,65,2.60651557021721,22.0158709584836,7.92571354505411
"63",7,6264,10.68,0.2202,14.066,11.4237,0.8991,0.5173,0.175960604527564,0.009789,0.00106,"tm15","m10",30,18,8.51,78.1444444444444,15,2,2,465,0.052,0.7,0.195,5,10,50,0.951615178350044,9.38087906025,27.2,1,65,2.60651557021721,20.3872151822521,8.5626303765459
"64",8,6513,10.75,0.2294,14.624,11.8708,0.9013,0.5496,0.193427859681524,0.009117,0.001021,"tm15","m10",30,18,8.51,81.2444444444445,15,2,2,465,0.052,0.7,0.195,5,10,50,0.951987886631158,10.1307649462222,27.2,1,65,2.60651557021721,18.8781401024725,9.06150724918678
"65",9,6774,10.83,0.2388,15.21,12.3297,0.9035,0.5754,0.20923007072908,0.008494,0.000983,"tm15","m10",30,18,8.51,84.5,15,2,2,465,0.052,0.7,0.195,5,10,50,0.952381846888181,10.93951605025,27.2,1,65,2.60651557021721,17.4824918325002,9.44054558955008
"66",10,7047,10.93,0.2485,15.82,12.8004,0.9055,0.5958,0.223492901376378,0.007917,0.0009453,"tm15","m10",30,18,8.51,87.8888888888889,15,2,2,465,0.052,0.7,0.195,5,10,50,0.952781314404584,11.8076720893333,27.2,1,65,2.60651557021721,16.1970961382616,9.71825768295695
"67",11,7330,11.03,0.2584,16.453,13.2828,0.9075,0.6116,0.23634201532956,0.007387,0.0009085,"tm15","m10",30,18,8.51,91.4055555555556,15,2,2,465,0.052,0.7,0.195,5,10,50,0.953181539573864,12.7375705773333,27.2,1,65,2.60651557021721,15.0146371192896,9.90966049873113
"68",12,7622,11.14,0.2686,17.108,13.7772,0.9094,0.6237,0.247934492221306,0.0069,0.0008732,"tm15","m10",30,18,8.51,95.0444444444444,15,2,2,465,0.052,0.7,0.195,5,10,50,0.953577476219089,13.731934244,27.2,1,65,2.60651557021721,13.9273897327002,10.0277206075442
"69",13,7923,11.26,0.279,17.783,14.284,0.9113,0.6326,0.258364579831225,0.006456,0.0008393,"tm15","m10",30,18,8.51,98.7944444444445,15,2,2,465,0.052,0.7,0.195,5,10,50,0.95396219127524,14.7928278222222,27.2,1,65,2.60651557021721,12.9285625641298,10.0842788000212
"70",0,4984,10.72355625,0.1687,11.181,8.9156,0.8833,0,0,0.01554,0.001283,"tm15","m10",33,18,8.745,62.1166666666667,15,2,2,465,0.052,0.7,0.195,5,11,55,0.949894569433801,5.83019812044444,27.2,1,65,2.53647198428227,36.0836794314569,0
"71",1,5130,10.73,0.1756,11.514,9.2527,0.8857,0.1137,0.0306933602255723,0.01467,0.001261,"tm15","m10",33,18,8.745,63.9666666666667,15,2,2,465,0.052,0.7,0.195,5,11,55,0.949950229505302,6.23047774802778,27.2,1,65,2.53647198428227,33.7654684773721,2.02592810864232
"72",2,5293,10.74,0.1831,11.882,9.6136,0.8882,0.2118,0.0595017648589907,0.0138,0.001234,"tm15","m10",33,18,8.745,66.0111111111111,15,2,2,465,0.052,0.7,0.195,5,11,55,0.950052292055126,6.67967882488889,27.2,1,65,2.53647198428227,31.4947777453206,3.77937332943848
"73",3,5470,10.77,0.1909,12.283,9.9935,0.8906,0.2955,0.0863623820471834,0.01295,0.001205,"tm15","m10",33,18,8.745,68.2388888888889,15,2,2,465,0.052,0.7,0.195,5,11,55,0.950205679341362,7.17681814513889,27.2,1,65,2.53647198428227,29.3131295436954,5.27636331786517
"74",4,5663,10.8,0.199,12.718,10.3902,0.893,0.3662,0.111243795863615,0.01212,0.001172,"tm15","m10",33,18,8.745,70.6555555555556,15,2,2,465,0.052,0.7,0.195,5,11,55,0.950415909714225,7.72425362233333,27.2,1,65,2.53647198428227,27.235641174668,6.53655388192032
"75",5,5870,10.85,0.2075,13.185,10.8021,0.8954,0.4253,0.134146006308284,0.01133,0.001137,"tm15","m10",33,18,8.745,73.25,15,2,2,465,0.052,0.7,0.195,5,11,55,0.950674178326576,8.32308106225,27.2,1,65,2.53647198428227,25.2760964871738,7.58282894615214
"76",6,6091,10.9,0.2162,13.683,11.228,0.8976,0.4742,0.155131845234264,0.01057,0.001101,"tm15","m10",33,18,8.745,76.0166666666667,15,2,2,465,0.052,0.7,0.195,5,11,55,0.950974396041255,8.97516417777778,27.2,1,65,2.53647198428227,23.4396826434531,8.43828575164313
"77",7,6326,10.96,0.2252,14.21,11.6668,0.8999,0.5144,0.174264144494626,0.009859,0.001063,"tm15","m10",33,18,8.745,78.9444444444444,15,2,2,465,0.052,0.7,0.195,5,11,55,0.951307260864384,9.68171990622222,27.2,1,65,2.53647198428227,21.7290938012777,9.12621939653662
"78",8,6573,11.04,0.2345,14.766,12.1179,0.902,0.5471,0.191668567795513,0.009192,0.001025,"tm15","m10",33,18,8.745,82.0333333333333,15,2,2,465,0.052,0.7,0.195,5,11,55,0.951669239834376,10.44555911225,27.2,1,65,2.53647198428227,20.1401378077774,9.66726614773315
"79",9,6833,11.12,0.244,15.349,12.5807,0.9041,0.5733,0.207439362916534,0.008571,0.0009871,"tm15","m10",33,18,8.745,85.2722222222222,15,2,2,465,0.052,0.7,0.195,5,11,55,0.952051028297606,11.2681380958056,27.2,1,65,2.53647198428227,18.6698989852023,10.0817454520093
"80",10,7104,11.21,0.2537,15.956,13.0551,0.9061,0.5941,0.221670777637296,0.007996,0.0009497,"tm15","m10",33,18,8.745,88.6444444444444,15,2,2,465,0.052,0.7,0.195,5,11,55,0.952440359809476,12.1504939889167,27.2,1,65,2.53647198428227,17.3141108659366,10.388466519562
"81",11,7385,11.32,0.2637,16.586,13.5412,0.908,0.6104,0.234551307517014,0.007466,0.0009133,"tm15","m10",33,18,8.745,92.1444444444444,15,2,2,465,0.052,0.7,0.195,5,11,55,0.952831782047054,13.0951378262222,27.2,1,65,2.53647198428227,16.0651230091475,10.6029811860373
"82",12,7676,11.43,0.2739,17.237,14.0391,0.9099,0.6229,0.246206616261832,0.00698,0.0008782,"tm15","m10",33,18,8.745,95.7611111111111,15,2,2,465,0.052,0.7,0.195,5,11,55,0.953218099586047,14.10380075225,27.2,1,65,2.53647198428227,14.9161920035235,10.7396582425369
"83",13,7976,11.55,0.2844,17.909,14.5492,0.9117,0.6322,0.256668119798286,0.006534,0.0008445,"tm15","m10",33,18,8.745,99.4944444444444,15,2,2,465,0.052,0.7,0.195,5,11,55,0.953597515715803,15.1800371462222,27.2,1,65,2.53647198428227,13.8586617393328,10.8097561566796
"84",0,5049,11.011725,0.1731,11.333,9.1296,0.8846,0,0,0.01554,0.001283,"tm15","m10",36,18,8.98,62.9611111111111,15,2,2,465,0.052,0.7,0.195,5,12,60,0.949681065372381,6.052661056,27.2,1,65,2.47009437667577,37.9172066429355,0
"85",1,5196,11.02,0.1801,11.666,9.4709,0.887,0.1124,0.0303163691071415,0.01469,0.00126,"tm15","m10",36,18,8.98,64.8111111111111,15,2,2,465,0.052,0.7,0.195,5,12,60,0.949725832404245,6.46312368558333,27.2,1,65,2.47009437667577,35.5091456027561,2.13054873616536
"86",2,5358,11.03,0.1876,12.033,9.8359,0.8894,0.2096,0.058779198548665,0.01383,0.001235,"tm15","m10",36,18,8.98,66.85,15,2,2,465,0.052,0.7,0.195,5,12,60,0.949814090448223,6.92272226336111,27.2,1,65,2.47009437667577,33.1516983159416,3.97820379791299
"87",3,5535,11.06,0.1955,12.434,10.22,0.8917,0.2927,0.0853570723980347,0.01299,0.001206,"tm15","m10",36,18,8.98,69.0777777777778,15,2,2,465,0.052,0.7,0.195,5,12,60,0.949957979983192,7.43164333333333,27.2,1,65,2.47009437667577,30.8814604934844,5.55866288882719
"88",4,5726,11.09,0.2037,12.867,10.6208,0.894,0.3631,0.109987158802179,0.01217,0.001174,"tm15","m10",36,18,8.98,71.4833333333333,15,2,2,465,0.052,0.7,0.195,5,12,60,0.950152266571358,7.99040546844445,27.2,1,65,2.47009437667577,28.7219467029974,6.89326720871937
"89",5,5933,11.13,0.2123,13.332,11.0368,0.8963,0.4221,0.132732289614169,0.01138,0.001139,"tm15","m10",36,18,8.98,74.0666666666667,15,2,2,465,0.052,0.7,0.195,5,12,60,0.950395784383055,8.60124802844444,27.2,1,65,2.47009437667577,26.6821744055096,8.00465232165287
"90",6,6153,11.19,0.2211,13.828,11.4667,0.8985,0.4712,0.153561048907469,0.01063,0.001103,"tm15","m10",36,18,8.98,76.8222222222222,15,2,2,465,0.052,0.7,0.195,5,12,60,0.950682813424373,9.26594404691667,27.2,1,65,2.47009437667577,24.7681184818258,8.91652265345727
"91",7,6386,11.25,0.2302,14.353,11.9095,0.9006,0.5116,0.172599100388223,0.009927,0.001066,"tm15","m10",36,18,8.98,79.7388888888889,15,2,2,465,0.052,0.7,0.195,5,12,60,0.951003728679358,9.98576838958333,27.2,1,65,2.47009437667577,22.9827080947925,9.65273739981285
