"","V","rpm","thrust","Q","Volts","Amps","effmot","effprop","adv","CT","CP","prop","motor","capacity","Volts100","vmass","throttle","Prop_diam","struct_mass","payload","motor_Kv","motor_IR","motor_I0","motor_mass","batt_ser","batt_par","total_batt","effesc","I_batt","thrust0","C_d","hover_throttle","t2wr","endur","range"
"11",7,7448,9.701,0.1745,16.495,9.1959,0.8971,0.4991,0.170776976649141,0.01116,0.001215,"tm13","m10",15,21.6,7.5196,76.3657407407407,13,2,2,465,0.052,0.7,0.195,6,5,30,0.963065742738546,7.29183568798611,24.7,2,65,2.67869454743049,13.1139817313149,5.50787232715227
"12",0,6059,9.566712,0.1354,13.41,7.2952,0.8785,0,0,0.01662,0.001425,"tm13","m10",18,21.6,7.8016,62.0833333333333,13,2,2,465,0.052,0.7,0.195,6,6,36,0.961458491664492,4.71065924592593,24.7,2,65,2.58186929845907,24.3596477710085,0
"13",1,6216,9.577,0.1403,13.759,7.5337,0.8813,0.1048,0.0292168116783851,0.01581,0.001403,"tm13","m10",18,21.6,7.8016,63.6990740740741,13,2,2,465,0.052,0.7,0.195,6,6,36,0.961597262044165,4.99054784465278,24.7,2,65,2.58186929845907,22.99346756548,1.3796080539288
"14",2,6393,9.606,0.1458,14.154,7.7999,0.8842,0.1968,0.0568314111034394,0.01499,0.001378,"tm13","m10",18,21.6,7.8016,65.5277777777778,13,2,2,465,0.052,0.7,0.195,6,6,36,0.961758317622825,5.31433006113426,24.7,2,65,2.58186929845907,21.5925617490737,2.59110740988884
"15",3,6589,9.655,0.1517,14.59,8.0884,0.8871,0.2767,0.0827495504955551,0.01419,0.00135,"tm13","m10",18,21.6,7.8016,67.5462962962963,13,2,2,465,0.052,0.7,0.195,6,6,36,0.961942926917391,5.67956214111111,24.7,2,65,2.58186929845907,20.2040222730182,3.63672400914328
"16",4,6803,9.724,0.1581,15.066,8.3988,0.8901,0.3453,0.106845566148589,0.0134,0.00132,"tm13","m10",18,21.6,7.8016,69.75,13,2,2,465,0.052,0.7,0.195,6,6,36,0.96214637959376,6.08864007,24.7,2,65,2.58186929845907,18.8465730739114,4.52317753773873
"17",5,7034,9.812,0.1649,15.581,8.7309,0.893,0.4038,0.129150873989076,0.01265,0.001288,"tm13","m10",18,21.6,7.8016,72.1342592592593,13,2,2,465,0.052,0.7,0.195,6,6,36,0.962363680329233,6.54427236854167,24.7,2,65,2.58186929845907,17.5344168973779,5.26032506921336
"18",6,7283,9.92,0.1722,16.134,9.0835,0.8959,0.4533,0.149696889943554,0.01193,0.001254,"tm13","m10",18,21.6,7.8016,74.6944444444444,13,2,2,465,0.052,0.7,0.195,6,6,36,0.962593166566981,7.04853316724537,24.7,2,65,2.58186929845907,16.2799829804653,5.86079387296752
"19",7,7548,10.05,0.1798,16.724,9.4561,0.8987,0.4948,0.168515029938556,0.01125,0.001219,"tm13","m10",18,21.6,7.8016,77.4259259259259,13,2,2,465,0.052,0.7,0.195,6,6,36,0.962831336694185,7.60410749261574,24.7,2,65,2.58186929845907,15.0905283902723,6.33802192391436
"20",8,7828,10.19,0.1879,17.347,9.8481,0.9015,0.5295,0.185699541753693,0.01061,0.001184,"tm13","m10",18,21.6,7.8016,80.3101851851852,13,2,2,465,0.052,0.7,0.195,6,6,36,0.963069207795492,8.21231463243056,24.7,2,65,2.58186929845907,13.97291812796,6.7070007014208
"21",9,8123,10.36,0.1963,18.003,10.2597,0.9042,0.5584,0.201313257242034,0.01001,0.001149,"tm13","m10",18,21.6,7.8016,83.3472222222222,13,2,2,465,0.052,0.7,0.195,6,6,36,0.963304998157986,8.87691330854167,24.7,2,65,2.58186929845907,12.9267906547633,6.98046695357216
"22",10,8431,10.55,0.2052,18.688,10.6908,0.9067,0.5822,0.21551325603626,0.009463,0.001115,"tm13","m10",18,21.6,7.8016,86.5185185185185,13,2,2,465,0.052,0.7,0.195,6,6,36,0.963530415037839,9.59961578111111,24.7,2,65,2.58186929845907,11.9536034166899,7.17216205001394
"23",11,8752,10.75,0.2144,19.401,11.1417,0.9092,0.6018,0.228362369989442,0.008953,0.001081,"tm13","m10",18,21.6,7.8016,89.8194444444444,13,2,2,465,0.052,0.7,0.195,6,6,36,0.963743024710538,10.383901916875,24.7,2,65,2.58186929845907,11.0507592346879,7.29350109489403
"24",0,6166,9.9125145,0.1402,13.652,7.5269,0.881,0,0,0.01663,0.001424,"tm13","m10",21,21.6,8.0836,63.2037037037037,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961330934935176,4.94863881020833,24.7,2,65,2.49179963368528,27.0528937621867,0
"25",1,6323,9.922,0.1452,14.001,7.7694,0.8836,0.1032,0.0287455727803466,0.01583,0.001403,"tm13","m10",21,21.6,8.0836,64.8194444444444,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961457245333317,5.2379676175,24.7,2,65,2.49179963368528,25.5585772528881,1.53351463517329
"26",2,6499,9.952,0.1507,14.395,8.0397,0.8864,0.194,0.0559203492338983,0.01503,0.001379,"tm13","m10",21,21.6,8.0836,66.6435185185185,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961603656966349,5.57187872520833,24.7,2,65,2.49179963368528,24.0269048560447,2.88322858272536
"27",3,6694,10,0.1567,14.829,8.3323,0.8892,0.2731,0.0814300815810474,0.01424,0.001351,"tm13","m10",21,21.6,8.0836,68.6527777777778,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961772010936273,5.94772496780093,24.7,2,65,2.49179963368528,22.5086063536489,4.0515491436568
"28",4,6906,10.07,0.1632,15.302,8.6467,0.892,0.3412,0.105243353895258,0.01346,0.001322,"tm13","m10",21,21.6,8.0836,70.8425925925926,13,2,2,465,0.052,0.7,0.195,6,7,42,0.961958265897662,6.36778815761574,24.7,2,65,2.49179963368528,21.0237835628826,5.04570805509181
"29",5,7137,10.16,0.1701,15.814,8.9827,0.8948,0.3995,0.127297334323458,0.01272,0.00129,"tm13","m10",21,21.6,8.0836,73.212962962963,13,2,2,465,0.052,0.7,0.195,6,7,42,0.962160047481327,6.83514228354167,24.7,2,65,2.49179963368528,19.5862784484176,5.87588353452528
"30",6,7383,10.27,0.1774,16.364,9.3393,0.8976,0.449,0.14765485471872,0.01201,0.001257,"tm13","m10",21,21.6,8.0836,75.7592592592593,13,2,2,465,0.052,0.7,0.195,6,7,42,0.962375097515168,7.352002891875,24.7,2,65,2.49179963368528,18.2093236317889,6.55535650744402
"31",7,7646,10.39,0.1851,16.949,9.7157,0.9003,0.4907,0.16634733100758,0.01134,0.001223,"tm13","m10",21,21.6,8.0836,78.4675925925926,13,2,2,465,0.052,0.7,0.195,6,7,42,0.962596517353175,7.91990803631945,24.7,2,65,2.49179963368528,16.9036053684046,7.09951425472993
"32",8,7925,10.54,0.1933,17.568,10.1116,0.9029,0.5257,0.183437595043108,0.0107,0.001189,"tm13","m10",21,21.6,8.0836,81.3333333333333,13,2,2,465,0.052,0.7,0.195,6,7,42,0.962821118490352,8.54167111148148,24.7,2,65,2.49179963368528,15.6731625758862,7.52311803642539
"33",9,8217,10.71,0.2018,18.219,10.5269,0.9055,0.5549,0.199019894604913,0.01011,0.001155,"tm13","m10",21,21.6,8.0836,84.3472222222222,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963043681079725,9.21988058335648,24.7,2,65,2.49179963368528,14.5202531409862,7.84093669613257
"34",10,8523,10.89,0.2107,18.899,10.9617,0.9079,0.5791,0.213188477472603,0.009564,0.001121,"tm13","m10",21,21.6,8.0836,87.4953703703704,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963257429898289,9.95681913909722,24.7,2,65,2.49179963368528,13.4455590816465,8.06733544898788
"35",11,8841,11.1,0.2201,19.607,11.4161,0.9103,0.5992,0.226069007352321,0.009056,0.001088,"tm13","m10",21,21.6,8.0836,90.7731481481481,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963460300074617,10.7557658213194,24.7,2,65,2.49179963368528,12.4468124561285,8.21489622104481
"36",12,9171,11.32,0.2298,20.341,11.8905,0.9125,0.6157,0.237755732023676,0.008587,0.001056,"tm13","m10",21,21.6,8.0836,94.1712962962963,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963648228838622,11.6198397413194,24.7,2,65,2.49179963368528,11.5212432340137,8.29529512848985
"37",13,9511,11.57,0.24,21.098,12.3851,0.9147,0.6292,0.248374315192809,0.008157,0.001025,"tm13","m10",21,21.6,8.0836,97.6759259259259,13,2,2,465,0.052,0.7,0.195,6,7,42,0.963816673827453,12.5514129713194,24.7,2,65,2.49179963368528,10.6661298059358,8.31958124862995
"38",0,6271,10.258317,0.145,13.89,7.7585,0.8834,0,0,0.01664,0.001424,"tm13","m10",24,21.6,8.3656,64.3055555555556,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961197448570919,5.19055323668981,24.7,2,65,2.40780237148062,29.4766266760368,0
"39",1,6427,10.27,0.15,14.238,8.0049,0.8859,0.1017,0.0282743338823081,0.01585,0.001403,"tm13","m10",24,21.6,8.3656,65.9166666666667,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961309617248479,5.48893213520833,24.7,2,65,2.40780237148062,27.8742743089486,1.67245645853692
"40",2,6603,10.3,0.1557,14.631,8.2794,0.8885,0.1913,0.0550407032908932,0.01506,0.001379,"tm13","m10",24,21.6,8.3656,67.7361111111111,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961441788120073,5.83305578416667,24.7,2,65,2.40780237148062,26.2298194396332,3.14757833275599
"41",3,6797,10.35,0.1617,15.063,8.5759,0.8912,0.2696,0.0802048604461474,0.01428,0.001352,"tm13","m10",24,21.6,8.3656,69.7361111111111,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961595240732365,6.21935186391204,24.7,2,65,2.40780237148062,24.6006341734396,4.42811415121913
"42",4,7009,10.42,0.1683,15.535,8.8943,0.8939,0.3373,0.103703973494999,0.01352,0.001324,"tm13","m10",24,21.6,8.3656,71.9212962962963,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961769730596133,6.65117195206018,24.7,2,65,2.40780237148062,23.0034648183481,5.52083155640354
"43",5,7237,10.5,0.1753,16.044,9.2341,0.8965,0.3954,0.125538042437448,0.01279,0.001293,"tm13","m10",24,21.6,8.3656,74.2777777777778,13,2,2,465,0.052,0.7,0.195,6,8,48,0.961956722140264,7.13013810280092,24.7,2,65,2.40780237148062,21.4582098963689,6.43746296891068
"44",6,7482,10.61,0.1827,16.59,9.5946,0.8992,0.4448,0.145707067273495,0.01209,0.00126,"tm13","m10",24,21.6,8.3656,76.8055555555556,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962155785722861,7.65903603416667,24.7,2,65,2.40780237148062,19.9764042521112,7.19150553076004
"45",7,7743,10.74,0.1905,17.171,9.9748,0.9017,0.4867,0.16427387985621,0.01142,0.001227,"tm13","m10",24,21.6,8.3656,79.4953703703704,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962362981952121,8.23961888851852,24.7,2,65,2.40780237148062,18.568819998847,7.79890439951573
"46",8,8020,10.89,0.1987,17.786,10.3745,0.9042,0.5219,0.181269896112131,0.0108,0.001193,"tm13","m10",24,21.6,8.3656,82.3425925925926,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962574803714242,8.87477236631944,24.7,2,65,2.40780237148062,17.2398788030495,8.27514182546376
"47",9,8310,11.05,0.2073,18.432,10.7936,0.9067,0.5514,0.196789363820865,0.01021,0.00116,"tm13","m10",24,21.6,8.3656,85.3333333333333,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962784050546163,9.56656756148148,24.7,2,65,2.40780237148062,15.9931970392426,8.63632640119101
"48",10,8613,11.24,0.2163,19.108,11.232,0.909,0.5761,0.210957946688555,0.009662,0.001126,"tm13","m10",24,21.6,8.3656,88.462962962963,13,2,2,465,0.052,0.7,0.195,6,8,48,0.962988348183688,10.318048,24.7,2,65,2.40780237148062,14.828386144356,8.89703168661359
"49",11,8929,11.44,0.2257,19.811,11.6899,0.9113,0.5965,0.223838476568273,0.009155,0.001094,"tm13","m10",24,21.6,8.3656,91.7175925925926,13,2,2,465,0.052,0.7,0.195,6,8,48,0.963181440172848,11.1315422092824,24.7,2,65,2.40780237148062,13.7447262134456,9.07151930087409
"50",12,9257,11.67,0.2355,20.539,12.1677,0.9134,0.6134,0.235556617166163,0.008687,0.001062,"tm13","m10",24,21.6,8.3656,95.087962962963,13,2,2,465,0.052,0.7,0.195,6,8,48,0.963359370474506,12.0100747696528,24.7,2,65,2.40780237148062,12.7393045367713,9.17229926647533
"51",13,9594,11.91,0.2457,21.291,12.6656,0.9155,0.6274,0.246206616261832,0.008256,0.001031,"tm13","m10",24,21.6,8.3656,98.5694444444444,13,2,2,465,0.052,0.7,0.195,6,8,48,0.96352097200173,12.9570729837037,24.7,2,65,2.40780237148062,11.8082224428642,9.21041350543411
"52",0,5914,9.105642,0.1291,13.081,6.9862,0.8748,0,0,0.01661,0.001426,"tm13","m10",12,25.2,7.4256,51.9087301587302,13,2,2,465,0.052,0.7,0.195,7,4,28,0.959586734360775,3.77917657309524,33.65,2,65,3.69551098099398,20.2425048209231,0
"53",1,6071,9.115,0.1339,13.431,7.2192,0.8778,0.1071,0.0299393779887107,0.01578,0.001403,"tm13","m10",12,25.2,7.4256,53.297619047619,13,2,2,465,0.052,0.7,0.195,7,4,28,0.959798650236251,4.00882176,33.65,2,65,3.69551098099398,19.082913778636,1.14497482671816
"54",2,6249,9.145,0.1392,13.827,7.4797,0.8809,0.2008,0.0581508800179471,0.01494,0.001378,"tm13","m10",12,25.2,7.4256,54.8690476190476,13,2,2,465,0.052,0.7,0.195,7,4,28,0.96003599353866,4.27488154859127,33.65,2,65,3.69551098099398,17.8952326819931,2.14742792183918
"55",0,6041,9.50907825,0.1346,13.37,7.2566,0.878,0,0,0.01662,0.001425,"tm13","m10",15,25.2,7.7546,53.0555555555556,13,2,2,465,0.052,0.7,0.195,7,5,35,0.959493858019309,4.01256288642857,33.65,2,65,3.53872364022244,23.8314022001814,0
"56",1,6198,9.519,0.1395,13.719,7.4944,0.8808,0.1051,0.0293110594579928,0.0158,0.001403,"tm13","m10",15,25.2,7.7546,54.4404761904762,13,2,2,465,0.052,0.7,0.195,7,5,35,0.959684708002339,4.25138278603175,33.65,2,65,3.53872364022244,22.4926817491437,1.34956090494862
"57",2,6375,9.548,0.145,14.114,7.7599,0.8838,0.1973,0.0569884907361188,0.01498,0.001378,"tm13","m10",15,25.2,7.7546,56.0079365079365,13,2,2,465,0.052,0.7,0.195,7,5,35,0.959901303048676,4.52771535081349,33.65,2,65,3.53872364022244,21.1199230938445,2.53439077126134
"58",3,6571,9.597,0.1509,14.55,8.0477,0.8868,0.2773,0.0829694619813064,0.01418,0.00135,"tm13","m10",15,25.2,7.7546,57.7380952380952,13,2,2,465,0.052,0.7,0.195,7,5,35,0.960143487010182,4.83947321763889,33.65,2,65,3.53872364022244,19.759382002873,3.55668876051715
"59",4,6785,9.666,0.1573,15.026,8.3575,0.8897,0.346,0.107128309487412,0.01339,0.00132,"tm13","m10",15,25.2,7.7546,59.6269841269841,13,2,2,465,0.052,0.7,0.195,7,5,35,0.960405484652911,5.1887721155754,33.65,2,65,3.53872364022244,18.4292155966838,4.42301174320411
"60",5,7017,9.754,0.1641,15.542,8.6888,0.8927,0.4046,0.129465033254435,0.01264,0.001287,"tm13","m10",15,25.2,7.7546,61.6746031746032,13,2,2,465,0.052,0.7,0.195,7,5,35,0.960684977908325,5.57808547428571,33.65,2,65,3.53872364022244,17.1429786153008,5.14289358459024
"61",6,7266,9.862,0.1713,16.096,9.0409,0.8956,0.454,0.150042465135448,0.01191,0.001253,"tm13","m10",15,25.2,7.7546,63.8730158730159,13,2,2,465,0.052,0.7,0.195,7,5,35,0.960975590825955,6.00920101113095,33.65,2,65,3.53872364022244,15.9130972358675,5.72871500491229
"62",0,6166,9.9125145,0.1402,13.652,7.5269,0.881,0,0,0.01663,0.001424,"tm13","m10",18,25.2,8.0836,54.1746031746032,13,2,2,465,0.052,0.7,0.195,7,6,42,0.959385296288918,4.25029258017857,33.65,2,65,3.39469869123521,26.9981413832878,0
"63",1,6323,9.922,0.1452,14.001,7.7694,0.8836,0.1032,0.0287455727803466,0.01583,0.001403,"tm13","m10",18,25.2,8.0836,55.5595238095238,13,2,2,465,0.052,0.7,0.195,7,6,42,0.959559511399781,4.49856584357143,33.65,2,65,3.39469869123521,25.5081294773046,1.53048776863828
"64",2,6499,9.952,0.1507,14.395,8.0397,0.8864,0.194,0.0559203492338983,0.01503,0.001379,"tm13","m10",18,25.2,8.0836,57.1230158730159,13,2,2,465,0.052,0.7,0.195,7,6,42,0.959757203762888,4.78508427875,33.65,2,65,3.39469869123521,23.9807688465575,2.8776922615869
"65",3,6694,10,0.1567,14.829,8.3323,0.8892,0.2731,0.0814300815810474,0.01424,0.001351,"tm13","m10",18,25.2,8.0836,58.8452380952381,13,2,2,465,0.052,0.7,0.195,7,6,42,0.959978869977533,5.10757260097222,33.65,2,65,3.39469869123521,22.4666409985357,4.04399537973642
"66",4,6906,10.07,0.1632,15.302,8.6467,0.892,0.3412,0.105243353895258,0.01346,0.001322,"tm13","m10",18,25.2,8.0836,60.7222222222222,13,2,2,465,0.052,0.7,0.195,7,6,42,0.960219780012908,5.46798607795635,33.65,2,65,3.39469869123521,20.9857886183367,5.03658926840081
"67",5,7137,10.16,0.1701,15.814,8.9827,0.8948,0.3995,0.127297334323458,0.01272,0.00129,"tm13","m10",18,25.2,8.0836,62.7539682539683,13,2,2,465,0.052,0.7,0.195,7,6,42,0.96047704381516,5.86895932875,33.65,2,65,3.39469869123521,19.5520182663184,5.86560547989553
"68",6,7383,10.27,0.1774,16.364,9.3393,0.8976,0.449,0.14765485471872,0.01201,0.001257,"tm13","m10",18,25.2,8.0836,64.9365079365079,13,2,2,465,0.052,0.7,0.195,7,6,42,0.960747838038487,6.31239025017857,33.65,2,65,3.39469869123521,18.1785338757777,6.54427219527997
"69",7,7646,10.39,0.1851,16.949,9.7157,0.9003,0.4907,0.16634733100758,0.01134,0.001223,"tm13","m10",18,25.2,8.0836,67.2579365079365,13,2,2,465,0.052,0.7,0.195,7,6,42,0.961024609068128,6.79959625970238,33.65,2,65,3.39469869123521,16.876001988539,7.0879208351864
"70",8,7925,10.54,0.1933,17.568,10.1116,0.9029,0.5257,0.183437595043108,0.0107,0.001189,"tm13","m10",18,25.2,8.0836,69.7142857142857,13,2,2,465,0.052,0.7,0.195,7,6,42,0.961303801111672,7.33298849555556,33.65,2,65,3.39469869123521,15.6484631156245,7.51126229549977
"71",9,8217,10.71,0.2018,18.219,10.5269,0.9055,0.5549,0.199019894604913,0.01011,0.001155,"tm13","m10",18,25.2,8.0836,72.2976190476191,13,2,2,465,0.052,0.7,0.195,7,6,42,0.961579821971299,7.91478552859127,33.65,2,65,3.39469869123521,14.4981818629802,7.8290182060093
"72",10,8523,10.89,0.2107,18.899,10.9617,0.9079,0.5791,0.213188477472603,0.009564,0.001121,"tm13","m10",18,25.2,8.0836,74.9960317460317,13,2,2,465,0.052,0.7,0.195,7,6,42,0.961845538263757,8.54694406208333,33.65,2,65,3.39469869123521,13.4258512945069,8.05551077670417
"73",0,6289,10.31595075,0.1457,13.929,7.7971,0.8837,0,0,0.01664,0.001424,"tm13","m10",21,25.2,8.4126,55.2738095238095,13,2,2,465,0.052,0.7,0.195,7,7,49,0.959267460971436,4.49275554287698,33.65,2,65,3.26193879900018,29.7979711387261,0
"74",1,6444,10.33,0.1508,14.277,8.0442,0.8862,0.1014,0.0282115020292363,0.01586,0.001403,"tm13","m10",21,25.2,8.4126,56.6547619047619,13,2,2,465,0.052,0.7,0.195,7,7,49,0.959423579764811,4.750167135,33.65,2,65,3.26193879900018,28.1832188626769,1.69099313176062
"75",2,6620,10.36,0.1565,14.67,8.3193,0.8889,0.1909,0.0548836236582137,0.01507,0.001379,"tm13","m10",21,25.2,8.4126,58.2142857142857,13,2,2,465,0.052,0.7,0.195,7,7,49,0.959603442405641,5.04689839303571,33.65,2,65,3.26193879900018,26.5261928365223,3.18314314038268
"76",3,6814,10.4,0.1626,15.102,8.6165,0.8915,0.2691,0.0799849489603961,0.01429,0.001353,"tm13","m10",21,25.2,8.4126,59.9285714285714,13,2,2,465,0.052,0.7,0.195,7,7,49,0.959806284627497,5.37998702430556,33.65,2,65,3.26193879900018,24.8838890122194,4.47910002219949
"77",4,7025,10.47,0.1691,15.573,8.9355,0.8942,0.3367,0.103452646082712,0.01353,0.001324,"tm13","m10",21,25.2,8.4126,61.7976190476191,13,2,2,465,0.052,0.7,0.195,7,7,49,0.960029590586495,5.75182921875,33.65,2,65,3.26193879900018,23.2752042712934,5.58604902511041
"78",5,7254,10.56,0.1761,16.082,9.276,0.8968,0.3947,0.125255299098625,0.0128,0.001293,"tm13","m10",21,25.2,8.4126,63.8174603174603,13,2,2,465,0.052,0.7,0.195,7,7,49,0.960268459581786,6.16463819047619,33.65,2,65,3.26193879900018,21.7166029641163,6.5149808892349
"79",6,7499,10.67,0.1835,16.627,9.6371,0.8994,0.4442,0.145392908008136,0.0121,0.001261,"tm13","m10",21,25.2,8.4126,65.9801587301587,13,2,2,465,0.052,0.7,0.195,7,7,49,0.960517791126807,6.61994388414683,33.65,2,65,3.26193879900018,20.2229810921205,7.28027319316338
"80",7,7759,10.8,0.1914,17.208,10.018,0.902,0.486,0.163928304664315,0.01144,0.001228,"tm13","m10",21,25.2,8.4126,68.2857142857143,13,2,2,465,0.052,0.7,0.195,7,7,49,0.960777197733173,7.12013448412698,33.65,2,65,3.26193879900018,18.8023133970923,7.89697162677879
"81",8,8035,10.94,0.1996,17.822,10.4183,0.9045,0.5213,0.180924320920236,0.01081,0.001194,"tm13","m10",21,25.2,8.4126,70.7222222222222,13,2,2,465,0.052,0.7,0.195,7,7,49,0.961038884004246,7.66675875494048,33.65,2,65,3.26193879900018,17.4617467797237,8.38163845426735
"82",9,8325,11.11,0.2082,18.467,10.838,0.9069,0.5509,0.19644378862897,0.01022,0.00116,"tm13","m10",21,25.2,8.4126,73.281746031746,13,2,2,465,0.052,0.7,0.195,7,7,49,0.961297207256448,8.26203964285714,33.65,2,65,3.26193879900018,16.2036259552132,8.7499580158151
"83",10,8628,11.3,0.2172,19.142,11.277,0.9092,0.5756,0.210580955570124,0.009678,0.001127,"tm13","m10",21,25.2,8.4126,75.9603174603175,13,2,2,465,0.052,0.7,0.195,7,7,49,0.961549570638128,8.908583875,33.65,2,65,3.26193879900018,15.0276409672351,9.01658458034106
"84",11,8944,11.5,0.2266,19.844,11.7355,0.9114,0.5961,0.223492901376378,0.009171,0.001094,"tm13","m10",21,25.2,8.4126,78.7460317460317,13,2,2,465,0.052,0.7,0.195,7,7,49,0.961789420752579,9.60838241319445,33.65,2,65,3.26193879900018,13.9331465217454,9.19587670435197
"85",12,9271,11.73,0.2364,20.572,12.2138,0.9136,0.6131,0.235211041974268,0.008703,0.001063,"tm13","m10",21,25.2,8.4126,81.6349206349206,13,2,2,465,0.052,0.7,0.195,7,7,49,0.962014637848626,10.3644222699206,33.65,2,65,3.26193879900018,12.9167836386335,9.30008421981615
"86",13,9608,11.97,0.2467,21.323,12.7123,0.9156,0.6271,0.245861041069937,0.008272,0.001032,"tm13","m10",21,25.2,8.4126,84.6150793650794,13,2,2,465,0.052,0.7,0.195,7,7,49,0.962219906259935,11.1788611565278,33.65,2,65,3.26193879900018,11.9757279498748,9.34106780090238
"87",0,6408,10.719387,0.1513,14.201,8.0671,0.8863,0,0,0.01665,0.001423,"tm13","m10",24,25.2,8.7416,56.3531746031746,13,2,2,465,0.052,0.7,0.195,7,8,56,0.959141102346995,4.73972696748016,33.65,2,65,3.13917204407304,32.2803404182881,0
"88",1,6564,10.73,0.1565,14.549,8.3188,0.8886,0.0998,0.0276774312781261,0.01588,0.001403,"tm13","m10",24,25.2,8.7416,57.734126984127,13,2,2,465,0.052,0.7,0.195,7,8,56,0.959282736866814,5.00664337111111,33.65,2,65,3.13917204407304,30.5593965176004,1.83356379105602
"89",2,6739,10.76,0.1622,14.94,8.5985,0.8911,0.188,0.0539097299356009,0.01511,0.00138,"tm13","m10",24,25.2,8.7416,59.2857142857143,13,2,2,465,0.052,0.7,0.195,7,8,56,0.959443599775873,5.31316498859127,33.65,2,65,3.13917204407304,28.7963954306953,3.45556745168344
