"","V","rpm","thrust","Q","Volts","Amps","effmot","effprop","adv","CT","CP","prop","motor","capacity","Volts100","vmass","throttle","Prop_diam","struct_mass","payload","motor_Kv","motor_IR","motor_I0","motor_mass","batt_ser","batt_par","total_batt","effesc","I_batt","thrust0","C_d","hover_throttle","t2wr","endur","range"
"26",1,4550,8.35,0.1385,10.173,7.4451,0.8715,0.1265,0.0346203510425595,0.01451,0.001264,"tm15","m10",21,18,6.805,56.5166666666667,15,1,2,465,0.052,0.7,0.195,5,7,35,0.951703369411619,4.42125402225,27.2,1,65,3.25958082329881,30.2798706715952,1.81679224029571
"27",2,4716,8.364,0.1452,10.547,7.7691,0.875,0.2333,0.066790259815319,0.01353,0.001233,"tm15","m10",21,18,6.805,58.5944444444444,15,1,2,465,0.052,0.7,0.195,5,7,35,0.951942130727549,4.78207743558333,27.2,1,65,3.25958082329881,27.9951552025986,3.35941862431183
"28",3,4899,8.389,0.1522,10.958,8.1125,0.8785,0.3222,0.0964154785386707,0.01258,0.001198,"tm15","m10",21,18,6.805,60.8777777777778,15,1,2,465,0.052,0.7,0.195,5,7,35,0.95223818989583,5.18642265625,27.2,1,65,3.25958082329881,25.8125896929498,4.64626614473096
"29",4,5099,8.423,0.1596,11.407,8.4732,0.882,0.3952,0.123527423139151,0.01166,0.00116,"tm15","m10",21,18,6.805,63.3722222222222,15,1,2,465,0.052,0.7,0.195,5,7,35,0.952594896222523,5.63687161733333,27.2,1,65,3.25958082329881,23.7498756559109,5.69997015741862
"30",5,5316,8.467,0.1674,11.892,8.8496,0.8853,0.4544,0.148126093616759,0.01078,0.001119,"tm15","m10",21,18,6.805,66.0666666666667,15,1,2,465,0.052,0.7,0.195,5,7,35,0.953000685980985,6.13497536711111,27.2,1,65,3.25958082329881,21.8216035092314,6.54648105276942
"31",6,5548,8.521,0.1754,12.411,9.2404,0.8885,0.5018,0.170305737751103,0.009963,0.001076,"tm15","m10",21,18,6.805,68.95,15,1,2,465,0.052,0.7,0.195,5,7,35,0.953444029432236,6.68235953377778,27.2,1,65,3.25958082329881,20.0340911504825,7.21227281417372
"32",7,5794,8.585,0.1837,12.963,9.6447,0.8915,0.5391,0.190254851101398,0.009201,0.001033,"tm15","m10",21,18,6.805,72.0166666666667,15,1,2,465,0.052,0.7,0.195,5,7,35,0.953916831962947,7.28133860025,27.2,1,65,3.25958082329881,18.3860423680068,7.72213779456287
"33",8,6055,8.658,0.1923,13.545,10.0618,0.8945,0.5682,0.208067681447252,0.008498,0.0009905,"tm15","m10",21,18,6.805,75.25,15,1,2,465,0.052,0.7,0.195,5,7,35,0.954404883283576,7.93322062011111,27.2,1,65,3.25958082329881,16.875239755796,8.1001150827821
"34",9,6328,8.742,0.2011,14.155,10.4916,0.8973,0.5904,0.223964140274416,0.007855,0.0009485,"tm15","m10",21,18,6.805,78.6388888888889,15,1,2,465,0.052,0.7,0.195,5,7,35,0.954897534873492,8.64017066266667,27.2,1,65,3.25958082329881,15.4944856099268,8.36702222936045
"35",10,6613,8.835,0.2102,14.791,10.934,0.9,0.607,0.238132723142106,0.007269,0.0009077,"tm15","m10",21,18,6.805,82.1722222222222,15,1,2,465,0.052,0.7,0.195,5,7,35,0.955386036417189,9.40427265555556,27.2,1,65,3.25958082329881,14.235550680351,8.54133040821059
"36",11,6909,8.938,0.2195,15.45,11.3894,0.9026,0.619,0.250730509683001,0.006737,0.0008687,"tm15","m10",21,18,6.805,85.8333333333333,15,1,2,465,0.052,0.7,0.195,5,7,35,0.955859106986309,10.2273458454444,27.2,1,65,3.25958082329881,13.0899064159087,8.63933823449972
"37",12,7214,9.05,0.2291,16.132,11.8579,0.905,0.6273,0.261945995456317,0.006257,0.0008316,"tm15","m10",21,18,6.805,89.6222222222222,15,1,2,465,0.052,0.7,0.195,5,7,35,0.95631634437229,11.1127594455833,27.2,1,65,3.25958082329881,12.0469628318291,8.67381323891694
"38",13,7529,9.173,0.239,16.833,12.3401,0.9073,0.6327,0.271936260094732,0.005823,0.0007966,"tm15","m10",21,18,6.805,93.5166666666667,15,1,2,465,0.052,0.7,0.195,5,7,35,0.956746346269653,12.0617656166944,27.2,1,65,3.25958082329881,11.0991213272049,8.65731463521982
"39",14,7851,9.305,0.2492,17.552,12.8362,0.9095,0.6357,0.280826967304392,0.005432,0.0007638,"tm15","m10",21,18,6.805,97.5111111111111,15,1,2,465,0.052,0.7,0.195,5,7,35,0.957148100018486,13.0770998178889,27.2,1,65,3.25958082329881,10.237361637086,8.59938377515224
"40",0,4477,8.6328,0.1368,10.011,7.36,0.8703,0,0,0.0155,0.001289,"tm15","m10",24,18,7.04,55.6166666666667,15,1,2,465,0.052,0.7,0.195,5,8,40,0.951344673572175,4.30273777777778,27.2,1,65,3.15077379297563,35.5587553557632,0
"41",1,4625,8.638,0.143,10.345,7.6648,0.8737,0.1247,0.0340548643649134,0.01453,0.001263,"tm15","m10",24,18,7.04,57.4722222222222,15,1,2,465,0.052,0.7,0.195,5,8,40,0.951505853439585,4.62964139733333,27.2,1,65,3.15077379297563,33.047915998014,1.98287495988084
"42",2,4790,8.652,0.1498,10.717,7.9935,0.877,0.2303,0.0657535342396344,0.01357,0.001233,"tm15","m10",24,18,7.04,59.5388888888889,15,1,2,465,0.052,0.7,0.195,5,8,40,0.951719146498767,5.00067808958333,27.2,1,65,3.15077379297563,30.5958506544756,3.67150207853707
"43",3,4973,8.677,0.1569,11.127,8.3416,0.8804,0.3185,0.0950017618445553,0.01263,0.001199,"tm15","m10",24,18,7.04,61.8166666666667,15,1,2,465,0.052,0.7,0.195,5,8,40,0.951995537333762,5.41651600711111,27.2,1,65,3.15077379297563,28.2469395085573,5.08444911154032
"44",4,5171,8.711,0.1644,11.574,8.7069,0.8836,0.3913,0.121799547179676,0.01172,0.001161,"tm15","m10",24,18,7.04,64.3,15,1,2,465,0.052,0.7,0.195,5,8,40,0.952330407801309,5.87877553225,27.2,1,65,3.15077379297563,26.0258278549108,6.24619868517859
"45",5,5387,8.755,0.1723,12.056,9.0877,0.8868,0.4505,0.146178306171533,0.01086,0.001121,"tm15","m10",24,18,7.04,66.9777777777778,15,1,2,465,0.052,0.7,0.195,5,8,40,0.952713229445761,6.38884747580556,27.2,1,65,3.15077379297563,23.9479813189168,7.18439439567503
"46",6,5617,8.809,0.1804,12.573,9.483,0.8899,0.4982,0.168232286599733,0.01005,0.00108,"tm15","m10",24,18,7.04,69.85,15,1,2,465,0.052,0.7,0.195,5,8,40,0.953139036399404,6.949537525,27.2,1,65,3.15077379297563,22.0158534937906,7.92570725776461
"47",7,5862,8.873,0.1888,13.121,9.8916,0.8928,0.536,0.188055736243885,0.009291,0.001038,"tm15","m10",24,18,7.04,72.8944444444444,15,1,2,465,0.052,0.7,0.195,5,8,40,0.953590153187815,7.56134786266667,27.2,1,65,3.15077379297563,20.2344876573423,8.49848481608375
"48",8,6121,8.946,0.1974,13.699,10.313,0.8956,0.5656,0.205837150663203,0.008593,0.0009954,"tm15","m10",24,18,7.04,76.1055555555556,15,1,2,465,0.052,0.7,0.195,5,8,40,0.954059051512503,8.22670874722222,27.2,1,65,3.15077379297563,18.5979599741708,8.927020787602
"49",9,6392,9.03,0.2063,14.305,10.7469,0.8983,0.5884,0.221733609490368,0.007952,0.0009538,"tm15","m10",24,18,7.04,79.4722222222222,15,1,2,465,0.052,0.7,0.195,5,8,40,0.954535612252354,8.94759728225,27.2,1,65,3.15077379297563,17.0995626170522,9.23376381320819
"50",10,6675,9.123,0.2155,14.937,11.1934,0.9009,0.6056,0.235902192358058,0.007367,0.0009135,"tm15","m10",24,18,7.04,82.9833333333333,15,1,2,465,0.052,0.7,0.195,5,8,40,0.95501023933118,9.72623753211111,27.2,1,65,3.15077379297563,15.7306460483688,9.43838762902129
"51",11,6969,9.226,0.2249,15.593,11.6525,0.9034,0.6182,0.248562810752024,0.006835,0.0008748,"tm15","m10",24,18,7.04,86.6277777777778,15,1,2,465,0.052,0.7,0.195,5,8,40,0.955475386229769,10.5646905729167,27.2,1,65,3.15077379297563,14.4822036143895,9.55825438549704
"52",12,7273,9.338,0.2346,16.27,12.1247,0.9058,0.6272,0.259841128378412,0.006353,0.0008379,"tm15","m10",24,18,7.04,90.3888888888889,15,1,2,465,0.052,0.7,0.195,5,8,40,0.955920996390473,11.4647357391389,27.2,1,65,3.15077379297563,13.3452705305436,9.60859478199138
"53",13,7585,9.461,0.2446,16.967,12.6102,0.908,0.6331,0.269894224869899,0.005917,0.0008031,"tm15","m10",24,18,7.04,94.2611111111111,15,1,2,465,0.052,0.7,0.195,5,8,40,0.956344753067805,12.4291105223333,27.2,1,65,3.15077379297563,12.3098108851056,9.6016524903824
"54",14,7905,9.593,0.2548,17.682,13.1095,0.9101,0.6366,0.278879179859166,0.005524,0.0007703,"tm15","m10",24,18,7.04,98.2333333333333,15,1,2,465,0.052,0.7,0.195,5,8,40,0.95674181849663,13.4601609173611,27.2,1,65,3.15077379297563,11.3668774793516,9.54817708265531
"55",0,4550,8.92096875,0.1412,10.18,7.5748,0.8725,0,0,0.0155,0.001288,"tm15","m10",27,18,7.275,56.5555555555556,15,1,2,465,0.052,0.7,0.195,5,9,45,0.95115830151905,4.50395083066667,27.2,1,65,3.04899622028157,38.216447397256,0
"56",1,4698,8.926,0.1475,10.513,7.8842,0.8757,0.123,0.0335207936138031,0.01455,0.001263,"tm15","m10",27,18,7.275,58.4055555555556,15,1,2,465,0.052,0.7,0.195,5,9,45,0.951298545589125,4.84055277122222,27.2,1,65,3.04899622028157,35.5589553786724,2.13353732272034
"57",2,4863,8.941,0.1544,10.885,8.2176,0.8789,0.2274,0.0647796405170215,0.0136,0.001233,"tm15","m10",27,18,7.275,60.4722222222222,15,1,2,465,0.052,0.7,0.195,5,9,45,0.951495994713231,5.22268654933333,27.2,1,65,3.04899622028157,32.9571760384455,3.95486112461346
"58",3,5044,8.965,0.1616,11.294,8.5703,0.8821,0.315,0.0936508770035117,0.01268,0.0012,"tm15","m10",27,18,7.275,62.7444444444444,15,1,2,465,0.052,0.7,0.195,5,9,45,0.95175373730198,5.64997741691667,27.2,1,65,3.04899622028157,30.4647235375912,5.48365023676642
"59",4,5242,8.999,0.1692,11.739,8.94,0.8852,0.3875,0.12016591899981,0.01178,0.001163,"tm15","m10",27,18,7.275,65.2166666666667,15,1,2,465,0.052,0.7,0.195,5,9,45,0.952068126520681,6.1239,27.2,1,65,3.04899622028157,28.1070886199971,6.74570126879929
"60",5,5456,9.043,0.1771,12.219,9.3254,0.8882,0.4468,0.144324766505915,0.01093,0.001124,"tm15","m10",27,18,7.275,67.8833333333333,15,1,2,465,0.052,0.7,0.195,5,9,45,0.952431432185931,6.64655969211111,27.2,1,65,3.04899622028157,25.8968561140431,7.76905683421293
"61",6,5685,9.097,0.1853,12.732,9.725,0.8912,0.4947,0.1661902513749,0.01013,0.001083,"tm15","m10",27,18,7.275,70.7333333333333,15,1,2,465,0.052,0.7,0.195,5,9,45,0.952833542255234,7.21932673611111,27.2,1,65,3.04899622028157,23.8422509870664,8.5832103553439
"62",7,5929,9.161,0.1938,13.277,10.138,0.894,0.5329,0.18595086916598,0.009379,0.001042,"tm15","m10",27,18,7.275,73.7611111111111,15,1,2,465,0.052,0.7,0.195,5,9,45,0.953266465152679,7.84450278888889,27.2,1,65,3.04899622028157,21.9421172548758,9.21568924704783
"63",8,6186,9.235,0.2026,13.852,10.5636,0.8967,0.563,0.203669451732226,0.008685,0.001,"tm15","m10",27,18,7.275,76.9555555555556,15,1,2,465,0.052,0.7,0.195,5,9,45,0.953719934619373,8.52375710266667,27.2,1,65,3.04899622028157,20.1935599439067,9.69290877307523
"64",9,6455,9.318,0.2116,14.454,11.0016,0.8993,0.5864,0.219565910559391,0.008046,0.000959,"tm15","m10",27,18,7.275,80.3,15,1,2,465,0.052,0.7,0.195,5,9,45,0.954180331764818,9.258506496,27.2,1,65,3.04899622028157,18.5910114200777,10.039146166842
"65",10,6736,9.411,0.2208,15.083,11.452,0.9018,0.6042,0.233765909353617,0.007462,0.0009191,"tm15","m10",27,18,7.275,83.7944444444444,15,1,2,465,0.052,0.7,0.195,5,9,45,0.954644421377756,10.0520566222222,27.2,1,65,3.04899622028157,17.123361563591,10.2740169381546
"66",11,7028,9.514,0.2303,15.734,11.9149,0.9042,0.6174,0.246457943674119,0.00693,0.0008807,"tm15","m10",27,18,7.275,87.4111111111111,15,1,2,465,0.052,0.7,0.195,5,9,45,0.955095517139545,10.9046124611389,27.2,1,65,3.04899622028157,15.7846049654132,10.4178392771727
"67",12,7330,9.627,0.2401,16.408,12.3906,0.9065,0.6269,0.257799093153578,0.006447,0.000844,"tm15","m10",27,18,7.275,91.1555555555556,15,1,2,465,0.052,0.7,0.195,5,9,45,0.955535121215174,11.8203088676667,27.2,1,65,3.04899622028157,14.5618022275908,10.4844976038654
"68",13,7640,9.749,0.2501,17.101,12.8796,0.9086,0.6333,0.267946437424673,0.006009,0.0008093,"tm15","m10",27,18,7.275,95.0055555555555,15,1,2,465,0.052,0.7,0.195,5,9,45,0.955951652917047,12.8001614893333,27.2,1,65,3.04899622028157,13.4470959716747,10.4887348579063
"69",14,7959,9.881,0.2604,17.812,13.3821,0.9107,0.6373,0.276994224267012,0.005613,0.0007766,"tm15","m10",27,18,7.275,98.9555555555556,15,1,2,465,0.052,0.7,0.195,5,9,45,0.956343601821305,13.84683431225,27.2,1,65,3.04899622028157,12.4306390990556,10.4417368432067
"70",0,4623,9.2091375,0.1456,10.346,7.7894,0.8745,0,0,0.01551,0.001287,"tm15","m10",30,18,7.51,57.4777777777778,15,1,2,465,0.052,0.7,0.195,5,10,50,0.950965442250404,4.708030201,27.2,1,65,2.95358821605172,40.6220843611789,0
"71",1,4770,9.214,0.152,10.679,8.1035,0.8776,0.1213,0.0330181387892287,0.01457,0.001262,"tm15","m10",30,18,7.51,59.3277777777778,15,1,2,465,0.052,0.7,0.195,5,10,50,0.951089558187328,5.05486200625,27.2,1,65,2.95358821605172,37.8348607268669,2.27009164361202
"72",2,4934,9.229,0.159,11.051,8.4414,0.8806,0.2247,0.0638371627209446,0.01364,0.001233,"tm15","m10",30,18,7.51,61.3944444444444,15,1,2,465,0.052,0.7,0.195,5,10,50,0.951272567006999,5.44801859433333,27.2,1,65,2.95358821605172,35.1045057369895,4.21254068843874
"73",3,5115,9.253,0.1663,11.458,8.7986,0.8837,0.3116,0.0923628240155399,0.01273,0.001201,"tm15","m10",30,18,7.51,63.6555555555556,15,1,2,465,0.052,0.7,0.195,5,10,50,0.951508603687283,5.88622918322222,27.2,1,65,2.95358821605172,32.491089634282,5.84839613417077
"74",4,5312,9.288,0.174,11.901,9.1728,0.8867,0.3838,0.118595122673015,0.01184,0.001165,"tm15","m10",30,18,7.51,66.1166666666667,15,1,2,465,0.052,0.7,0.195,5,10,50,0.951802835014444,6.371854944,27.2,1,65,2.95358821605172,30.0148075687267,7.20355381649441
"75",5,5525,9.332,0.182,12.379,9.5625,0.8896,0.4431,0.142534058693369,0.011,0.001126,"tm15","m10",30,18,7.51,68.7722222222222,15,1,2,465,0.052,0.7,0.195,5,10,50,0.952148371775519,6.90684765625,27.2,1,65,2.95358821605172,27.6899114499707,8.3069734349912
"76",6,5752,9.386,0.1903,12.889,9.9665,0.8924,0.4912,0.164242463929674,0.01021,0.001086,"tm15","m10",30,18,7.51,71.6055555555556,15,1,2,465,0.052,0.7,0.195,5,10,50,0.952530517151868,7.49221947847222,27.2,1,65,2.95358821605172,25.5264812449139,9.18953324816902
"77",7,5994,9.449,0.1989,13.431,10.3837,0.8951,0.5299,0.183908833941146,0.009463,0.001045,"tm15","m10",30,18,7.51,74.6166666666667,15,1,2,465,0.052,0.7,0.195,5,10,50,0.952946197314708,8.13054382136111,27.2,1,65,2.95358821605172,23.5224118093473,9.87941295992585
"78",8,6250,9.523,0.2077,14.003,10.8135,0.8977,0.5605,0.201596000580857,0.008773,0.001004,"tm15","m10",30,18,7.51,77.7944444444444,15,1,2,465,0.052,0.7,0.195,5,10,50,0.953384385207325,8.82362075625,27.2,1,65,2.95358821605172,21.6747756145948,10.4038922950055
"79",9,6518,9.606,0.2168,14.602,11.2556,0.9002,0.5843,0.217461043481485,0.008137,0.0009639,"tm15","m10",30,18,7.51,81.1222222222222,15,1,2,465,0.052,0.7,0.195,5,10,50,0.953831722710758,9.57275023155555,27.2,1,65,2.95358821605172,19.9785845628318,10.7884356639292
"80",10,6797,9.699,0.2261,15.226,11.7099,0.9026,0.6027,0.231692458202247,0.007554,0.0009244,"tm15","m10",30,18,7.51,84.5888888888889,15,1,2,465,0.052,0.7,0.195,5,10,50,0.954279387759515,10.37984727225,27.2,1,65,2.95358821605172,18.4251265923052,11.0550759553831
"81",11,7087,9.802,0.2357,15.874,12.1765,0.9049,0.6164,0.244415908449286,0.007022,0.0008864,"tm15","m10",30,18,7.51,88.1888888888889,15,1,2,465,0.052,0.7,0.195,5,10,50,0.954722263571067,11.24758525625,27.2,1,65,2.95358821605172,17.0036497295032,11.2224088214721
"82",12,7387,9.915,0.2455,16.544,12.6559,0.9071,0.6264,0.255819889781817,0.006538,0.00085,"tm15","m10",30,18,7.51,91.9111111111111,15,1,2,465,0.052,0.7,0.195,5,10,50,0.955152462690079,12.1783471911389,27.2,1,65,2.95358821605172,15.7041014678212,11.3069530568312
"83",13,7695,10.04,0.2556,17.233,13.1482,0.9092,0.6334,0.266030065905984,0.006099,0.0008154,"tm15","m10",30,18,7.51,95.7388888888889,15,1,2,465,0.052,0.7,0.195,5,10,50,0.955562172535725,13.1733349756667,27.2,1,65,2.95358821605172,14.5179637770747,11.3240117461183
"84",14,8012,10.17,0.266,17.941,13.654,0.9112,0.6379,0.27517210052793,0.0057,0.0007828,"tm15","m10",30,18,7.51,99.6722222222222,15,1,2,465,0.052,0.7,0.195,5,10,50,0.955950915668942,14.2363431,27.2,1,65,2.95358821605172,13.4339274248034,11.2844990368348
"85",0,4693,9.49730625,0.15,10.51,8.004,0.8764,0,0,0.01551,0.001286,"tm15","m10",33,18,7.745,58.3888888888889,15,1,2,465,0.052,0.7,0.195,5,11,55,0.950769843136545,4.91543426666667,27.2,1,65,2.86396998096171,42.7988634547773,0
"86",1,4841,9.502,0.1565,10.843,8.3225,0.8793,0.1197,0.0325468998911903,0.01459,0.001262,"tm15","m10",33,18,7.745,60.2388888888889,15,1,2,465,0.052,0.7,0.195,5,11,55,0.950879693066594,5.27236154513889,27.2,1,65,2.86396998096171,39.9014745477699,2.39408847286619
"87",2,5005,9.517,0.1636,11.214,8.665,0.8823,0.222,0.0629261008514036,0.01367,0.001234,"tm15","m10",33,18,7.745,62.3,15,1,2,465,0.052,0.7,0.195,5,11,55,0.951044206509064,5.67617673611111,27.2,1,65,2.86396998096171,37.0627994476672,4.44753593372006
"88",3,5185,9.541,0.171,11.62,9.0266,0.8852,0.3083,0.091106186954104,0.01277,0.001201,"tm15","m10",33,18,7.745,64.5555555555556,15,1,2,465,0.052,0.7,0.195,5,11,55,0.951263698974977,6.12571654322222,27.2,1,65,2.86396998096171,34.3429211122687,6.18172580020837
"89",4,5381,9.576,0.1788,12.061,9.4052,0.888,0.3802,0.117055742272756,0.0119,0.001166,"tm15","m10",33,18,7.745,67.0055555555555,15,1,2,465,0.052,0.7,0.195,5,11,55,0.951538666662459,6.62296418622222,27.2,1,65,2.86396998096171,31.7644779716073,7.62347471318576
"90",5,5592,9.62,0.1869,12.536,9.7993,0.8908,0.4395,0.140806182733895,0.01107,0.001129,"tm15","m10",33,18,7.745,69.6444444444444,15,1,2,465,0.052,0.7,0.195,5,11,55,0.951862818162387,7.16980211247222,27.2,1,65,2.86396998096171,29.3418139998651,8.80254419995954
"91",6,5819,9.674,0.1952,13.044,10.2075,0.8935,0.4879,0.162388924264056,0.01028,0.001089,"tm15","m10",33,18,7.745,72.4666666666667,15,1,2,465,0.052,0.7,0.195,5,11,55,0.95222973527882,7.76812015625,27.2,1,65,2.86396998096171,27.0818416513213,9.74946299447568
